2006,https://www.atptour.com//en/scores/2006/451/MS001/match-stats?isLive=False,f324,mc65,Roger Federer,Gael Monfils,2,0,58,40,69,28,40,18,29,12,8,49,47,96,31,47,20,49
2006,https://www.atptour.com//en/scores/2006/451/MS002/match-stats?isLive=False,f324,h355,Roger Federer,Tommy Haas,3,3,47,26,55,21,26,19,29,2,1,65,32,49,21,32,8,17
2006,https://www.atptour.com//en/scores/2006/451/MS003/match-stats?isLive=False,mc65,v254,Gael Monfils,Filippo Volandri,8,3,57,36,63,22,36,18,27,0,0,72,38,53,21,38,8,15
2006,https://www.atptour.com//en/scores/2006/451/MS004/match-stats?isLive=False,f324,b837,Roger Federer,Marcos Baghdatis,3,1,70,43,61,31,43,11,18,4,2,72,38,53,26,38,5,15
2006,https://www.atptour.com//en/scores/2006/451/MS007/match-stats?isLive=False,v254,d402,Filippo Volandri,Nikolay Davydenko,0,7,59,45,76,32,45,16,31,1,3,53,32,60,20,32,14,28
2006,https://www.atptour.com//en/scores/2006/451/MS006/match-stats?isLive=False,mc65,t315,Gael Monfils,Dmitry Tursunov,4,4,51,36,71,23,36,17,35,5,1,63,45,72,25,45,12,27
2006,https://www.atptour.com//en/scores/2006/451/MS005/match-stats?isLive=False,h355,y061,Tommy Haas,Mikhail Youzhny,1,2,67,43,64,28,43,10,21,2,5,42,27,65,17,27,15,38
2006,https://www.atptour.com//en/scores/2006/451/MS008/match-stats?isLive=False,f324,s424,Roger Federer,Fabrice Santoro,11,0,77,57,74,44,57,12,17,4,2,64,59,92,42,59,20,33
2006,https://www.atptour.com//en/scores/2006/451/MS015/match-stats?isLive=False,d402,v247,Nikolay Davydenko,Robin Vik,2,2,69,36,52,27,36,10,16,2,2,64,51,80,31,51,12,29
2006,https://www.atptour.com//en/scores/2006/451/MS012/match-stats?isLive=False,mc65,m759,Gael Monfils,Wesley Moodie,4,1,58,37,64,31,37,16,27,3,2,71,45,63,31,45,12,18
2006,https://www.atptour.com//en/scores/2006/451/MS009/match-stats?isLive=False,b837,l397,Marcos Baghdatis,Feliciano Lopez,10,3,63,54,86,41,54,20,32,7,9,58,55,95,41,55,19,40
2006,https://www.atptour.com//en/scores/2006/451/MS010/match-stats?isLive=False,h355,h336,Tommy Haas,Tim Henman,7,0,74,43,58,33,43,11,15,3,4,52,44,85,34,44,15,41
2006,https://www.atptour.com//en/scores/2006/451/MS013/match-stats?isLive=False,t315,e121,Dmitry Tursunov,Younes ElAynaoui,7,2,54,40,74,31,40,16,34,5,4,48,31,65,23,31,14,34
2006,https://www.atptour.com//en/scores/2006/451/MS014/match-stats?isLive=False,v254,s843,Filippo Volandri,Potito Starace,1,3,67,35,52,26,35,10,17,1,1,63,45,72,25,45,14,27
2006,https://www.atptour.com//en/scores/2006/451/MS011/match-stats?isLive=False,y061,s480,Mikhail Youzhny,Davide Sanguinetti,0,1,56,31,55,23,31,15,24,3,1,69,38,55,24,38,5,17
2006,https://www.atptour.com//en/scores/2006/451/MS016/match-stats?isLive=False,f324,ma41,Roger Federer,Ivo Minar,0,1,53,33,62,21,33,18,29,5,3,55,36,66,20,36,12,30
2006,https://www.atptour.com//en/scores/2006/451/MS031/match-stats?isLive=False,d402,r336,Nikolay Davydenko,Christophe Rochus,4,1,79,38,48,27,38,5,10,0,3,54,32,59,17,32,9,27
2006,https://www.atptour.com//en/scores/2006/451/MS020/match-stats?isLive=False,h336,g628,Tim Henman,Richard Gasquet,2,2,67,50,75,38,50,10,25,2,2,66,48,73,28,48,14,25
2006,https://www.atptour.com//en/scores/2006/451/MS027/match-stats?isLive=False,e121,g379,Younes ElAynaoui,Sebastien Grosjean,4,2,59,34,58,26,34,11,24,3,1,62,32,52,23,32,7,20
2006,https://www.atptour.com//en/scores/2006/451/MS028/match-stats?isLive=False,s843,a511,Potito Starace,Igor Andreev,5,4,64,63,99,43,63,14,36,6,4,66,59,90,44,59,13,31
2006,https://www.atptour.com//en/scores/2006/451/MS023/match-stats?isLive=False,s480,r397,Davide Sanguinetti,Olivier Rochus,18,3,53,72,135,55,72,25,63,0,2,63,69,110,46,69,22,41
2006,https://www.atptour.com//en/scores/2006/451/MS024/match-stats?isLive=False,mc65,z074,Gael Monfils,Tomas Zib,11,1,52,32,61,27,32,16,29,0,1,60,37,62,22,37,15,25
2006,https://www.atptour.com//en/scores/2006/451/MS019/match-stats?isLive=False,l397,h528,Feliciano Lopez,Victor Hanescu,6,3,44,28,64,21,28,21,36,2,0,66,38,58,25,38,8,20
2006,https://www.atptour.com//en/scores/2006/451/MS018/match-stats?isLive=False,b837,k346,Marcos Baghdatis,Sultan Khalfan,4,4,33,13,39,12,13,18,26,0,3,56,30,54,17,30,6,24
