year,match link,p1 id (winner),p2 id (loser),p1 name,p2 name,p1 aces,p1 double faults,p1 FSP,p1 total first serves made,p1 total first serves hit,p1 total first serve points won,p1 total first serve points,p1 total second serve point won,p1 total second serve points,p2 aces,p2 double faults,p2 FSP,p2 total first serves made,p2 total first serves hit,p2 total first serve points won,p2 total first serve points,p2 total second serve point won,p2 total second serve points
1992,https://www.atptour.com//en/scores/1992/7308/MS027/match-stats?isLive=False,s055,l030,Horst Skoff,Carl Limberger,2,1,52,30,58,17,30,18,28,3,2,66,40,61,23,40,7,21
1992,https://www.atptour.com//en/scores/1992/7308/MS023/match-stats?isLive=False,s380,m099,Bryan Shelton,Thomas Muster,6,4,60,53,88,44,53,20,35,2,1,67,62,93,41,62,22,31
1992,https://www.atptour.com//en/scores/1992/7308/MS028/match-stats?isLive=False,d015,t135,Olivier Delaitre,Arne Thoms,4,6,50,53,106,37,53,34,53,2,5,66,71,108,51,71,14,37
1992,https://www.atptour.com//en/scores/1992/7308/MS019/match-stats?isLive=False,r214,c270,Marc Rosset,Cristiano Caratti,5,1,69,49,71,39,49,14,22,0,3,61,49,80,34,49,16,31
1992,https://www.atptour.com//en/scores/1992/7308/MS030/match-stats?isLive=False,b040,y002,Christian Bergstrom,Simon Youl,0,1,81,56,69,36,56,7,13,0,4,63,36,57,22,36,9,21
1992,https://www.atptour.com//en/scores/1992/7308/MS022/match-stats?isLive=False,b305,l206,Karsten Braasch,Magnus Larsson,4,1,55,28,51,24,28,14,23,0,1,58,36,62,21,36,14,26
1992,https://www.atptour.com//en/scores/1992/7308/MS026/match-stats?isLive=False,e113,f236,Thomas Enqvist,Axel Finnberg,11,4,53,38,72,31,38,18,34,3,9,50,45,90,28,45,21,45
1992,https://www.atptour.com//en/scores/1992/7308/MS021/match-stats?isLive=False,g108,p045,Rodolphe Gilbert,Gianluca Pozzi,4,4,53,48,90,36,48,16,42,3,5,44,42,96,28,42,27,54
1992,https://www.atptour.com//en/scores/1992/7308/MS018/match-stats?isLive=False,m012,d227,Amos Mansdorf,Grant Doyle,4,1,68,59,87,42,59,18,28,3,4,60,68,113,45,68,22,45
1992,https://www.atptour.com//en/scores/1992/7308/MS017/match-stats?isLive=False,p235,a031,Stefano Pescosolido,Jimmy Arias,2,1,63,37,59,25,37,14,22,4,3,71,65,91,39,65,9,26
1992,https://www.atptour.com//en/scores/1992/7308/MS025/match-stats?isLive=False,s443,z045,Sandon Stolle,Markus Zoecke,9,5,62,61,99,47,61,18,38,3,6,59,57,96,42,57,19,39
1992,https://www.atptour.com//en/scores/1992/7308/MS029/match-stats?isLive=False,w035,s331,Mark Woodforde,Jason Stoltenberg,3,5,72,49,68,38,49,11,19,2,3,57,39,69,28,39,15,30
1992,https://www.atptour.com//en/scores/1992/354/MS001/match-stats?isLive=False,t136,v037,Jeff Tarango,Alexander Volkov,1,3,70,45,64,33,45,10,19,0,4,50,31,62,11,31,9,31
1992,https://www.atptour.com//en/scores/1992/354/MS002/match-stats?isLive=False,v037,w124,Alexander Volkov,MaliVai Washington,4,3,59,48,82,36,48,16,34,2,9,50,46,92,29,46,21,46
1992,https://www.atptour.com//en/scores/1992/354/MS008/match-stats?isLive=False,v037,b051,Alexander Volkov,Gilad Bloom,6,4,52,45,87,36,45,20,42,4,3,63,50,79,30,50,18,29
1992,https://www.atptour.com//en/scores/1992/354/MS015/match-stats?isLive=False,h223,s403,Paul Haarhuis,Jonathan Stark,5,0,75,0,59,35,44,9,15,3,4,48,29,61,20,29,14,32
1992,https://www.atptour.com//en/scores/1992/354/MS013/match-stats?isLive=False,e025,f196,Kelly Evernden,Wayne Ferreira,5,3,52,30,58,22,30,17,28,0,3,55,35,64,16,35,17,29
1992,https://www.atptour.com//en/scores/1992/354/MS010/match-stats?isLive=False,w124,o009,MaliVai Washington,Andrei Olhovskiy,2,1,67,37,55,24,37,12,18,1,4,57,40,70,21,40,14,30
1992,https://www.atptour.com//en/scores/1992/354/MS012/match-stats?isLive=False,k202,z037,Lars Koslowski,Tomas Anzari,6,0,70,0,80,38,56,10,24,2,5,63,52,82,34,52,10,30
1992,https://www.atptour.com//en/scores/1992/354/MS011/match-stats?isLive=False,n109,s321,Diego Nargiso,Brett Steven,6,4,54,29,54,23,29,14,25,0,2,66,33,50,21,33,9,17
1992,https://www.atptour.com//en/scores/1992/354/MS009/match-stats?isLive=False,n110,b397,Libor Nemecek,Byron Black,0,1,89,62,70,38,62,4,8,0,0,62,37,60,20,37,9,23
1992,https://www.atptour.com//en/scores/1992/354/MS014/match-stats?isLive=False,t136,p004,Jeff Tarango,Veli Paloheimo,0,0,65,0,60,25,39,11,21,1,3,63,37,59,21,37,5,22
1992,https://www.atptour.com//en/scores/1992/354/MS016/match-stats?isLive=False,v037,e106,Alexander Volkov,Jacco Eltingh,3,0,57,0,51,23,29,15,22,2,3,60,36,60,27,36,11,24
1992,https://www.atptour.com//en/scores/1992/354/MS031/match-stats?isLive=False,h223,w133,Paul Haarhuis,Bart Wuyts,4,2,67,43,64,29,43,11,21,0,6,47,28,59,16,28,15,31
1992,https://www.atptour.com//en/scores/1992/354/MS027/match-stats?isLive=False,f196,f164,Wayne Ferreira,Richard Fromberg,5,4,44,32,73,26,32,21,41,3,6,50,39,78,26,39,14,39
1992,https://www.atptour.com//en/scores/1992/354/MS020/match-stats?isLive=False,w124,p198,MaliVai Washington,Dimitri Poliakov,2,3,57,35,61,24,35,16,26,1,2,53,37,70,22,37,16,33
1992,https://www.atptour.com//en/scores/1992/354/MS023/match-stats?isLive=False,n109,o076,Diego Nargiso,Jaime Oncins,7,3,52,44,84,32,44,18,40,1,9,59,43,73,34,43,11,30
1992,https://www.atptour.com//en/scores/1992/354/MS024/match-stats?isLive=False,k202,k016,Lars Koslowski,Mark Koevermans,1,3,60,53,88,35,53,20,35,4,1,58,41,71,29,41,12,30
1992,https://www.atptour.com//en/scores/1992/354/MS019/match-stats?isLive=False,n110,f031,Libor Nemecek,Jean-Philippe Fleurian,0,1,88,43,49,29,43,3,6,1,4,42,19,45,13,19,7,26
1992,https://www.atptour.com//en/scores/1992/354/MS028/match-stats?isLive=False,t136,j084,Jeff Tarango,Lars Jonsson,0,0,55,0,56,19,31,13,25,2,0,78,39,50,14,39,3,11
1992,https://www.atptour.com//en/scores/1992/354/MS025/match-stats?isLive=False,z037,r036,Tomas Anzari,Fernando Roese,0,1,69,37,54,29,37,8,17,5,2,57,31,54,16,31,12,23
1992,https://www.atptour.com//en/scores/1992/354/MS018/match-stats?isLive=False,b397,a199,Byron Black,Chuck Adams,4,2,62,26,42,18,26,12,16,0,3,62,39,63,21,39,7,24
1992,https://www.atptour.com//en/scores/1992/354/MS017/match-stats?isLive=False,b051,e061,Gilad Bloom,David Engel,2,1,74,37,50,29,37,8,13,1,2,58,34,59,22,34,10,25
1992,https://www.atptour.com//en/scores/1992/354/MS026/match-stats?isLive=False,e025,g287,Kelly Evernden,James Greenhalgh,3,1,50,26,52,20,26,15,26,1,5,38,20,53,11,20,14,33
1992,https://www.atptour.com//en/scores/1992/354/MS021/match-stats?isLive=False,o009,v002,Andrei Olhovskiy,Marian Vajda,7,7,56,55,98,44,55,14,43,1,8,49,46,93,31,46,22,47
1992,https://www.atptour.com//en/scores/1992/354/MS029/match-stats?isLive=False,p004,c268,Veli Paloheimo,Shelby Cannon,3,1,70,45,64,29,45,11,19,1,6,51,31,61,19,31,9,30
1992,https://www.atptour.com//en/scores/1992/354/MS030/match-stats?isLive=False,s403,b293,Jonathan Stark,Patrick Baur,5,4,56,28,50,24,28,9,22,0,0,65,33,51,16,33,8,18
1992,https://www.atptour.com//en/scores/1992/354/MS022/match-stats?isLive=False,s321,s021,Brett Steven,Michiel Schapers,2,2,67,33,49,26,33,10,16,1,1,66,31,47,15,31,7,16
1992,https://www.atptour.com//en/scores/1992/338/MS001/match-stats?isLive=False,s014,f035,Emilio Sanchez,Guy Forget,4,0,67,0,64,37,43,9,21,2,2,57,31,54,21,31,12,23
1992,https://www.atptour.com//en/scores/1992/338/MS003/match-stats?isLive=False,f035,w123,Guy Forget,David Wheaton,8,2,67,29,43,26,29,11,14,2,3,58,31,53,17,31,11,22
1992,https://www.atptour.com//en/scores/1992/338/MS002/match-stats?isLive=False,s014,c009,Emilio Sanchez,Omar Camporese,2,1,69,50,72,38,50,10,22,5,4,50,39,78,29,39,18,39
1992,https://www.atptour.com//en/scores/1992/338/MS006/match-stats?isLive=False,f035,k023,Guy Forget,Aaron Krickstein,11,1,62,36,58,30,36,10,22,2,4,61,30,49,19,30,8,19
1992,https://www.atptour.com//en/scores/1992/338/MS004/match-stats?isLive=False,s014,m099,Emilio Sanchez,Thomas Muster,4,1,62,38,61,32,38,10,23,0,1,61,33,54,20,33,12,21
1992,https://www.atptour.com//en/scores/1992/338/MS007/match-stats?isLive=False,w123,h025,David Wheaton,Jakob Hlasek,10,5,59,49,83,36,49,15,34,7,7,49,52,106,35,52,24,54
1992,https://www.atptour.com//en/scores/1992/338/MS005/match-stats?isLive=False,c009,b040,Omar Camporese,Christian Bergstrom,13,1,54,48,89,33,48,19,41,1,0,87,93,107,45,93,7,14
1992,https://www.atptour.com//en/scores/1992/338/MS013/match-stats?isLive=False,f035,s015,Guy Forget,Javier Sanchez,3,0,52,0,54,25,28,13,26,1,1,52,30,58,17,30,16,28
1992,https://www.atptour.com//en/scores/1992/338/MS010/match-stats?isLive=False,b040,k148,Christian Bergstrom,Petr Korda,0,0,75,0,71,33,53,8,18,0,4,71,48,68,24,48,11,20
1992,https://www.atptour.com//en/scores/1992/338/MS011/match-stats?isLive=False,c009,g182,Omar Camporese,Magnus Gustafsson,7,3,43,32,75,28,32,22,43,0,5,74,49,66,36,49,4,17
1992,https://www.atptour.com//en/scores/1992/338/MS009/match-stats?isLive=False,s014,f028,Emilio Sanchez,John Fitzgerald,4,0,61,0,49,24,30,13,19,1,4,61,36,59,27,36,8,23
1992,https://www.atptour.com//en/scores/1992/338/MS014/match-stats?isLive=False,w123,d015,David Wheaton,Olivier Delaitre,7,3,67,32,48,29,32,9,16,1,6,53,33,62,24,33,11,29
1992,https://www.atptour.com//en/scores/1992/338/MS015/match-stats?isLive=False,h025,k214,Jakob Hlasek,Richard Krajicek,1,3,64,35,55,30,35,12,20,16,6,47,31,66,22,31,19,35
1992,https://www.atptour.com//en/scores/1992/338/MS012/match-stats?isLive=False,k023,c270,Aaron Krickstein,Cristiano Caratti,6,1,41,34,83,24,34,32,49,2,6,68,65,95,43,65,13,30
1992,https://www.atptour.com//en/scores/1992/338/MS008/match-stats?isLive=False,m099,w136,Thomas Muster,Todd Woodbridge,1,5,75,68,91,44,68,12,23,4,9,53,63,120,39,63,29,57
1992,https://www.atptour.com//en/scores/1992/338/MS016/match-stats?isLive=False,w136,s351,Todd Woodbridge,Michael Stich,4,5,57,40,70,28,40,14,30,8,4,58,41,71,20,41,13,30
1992,https://www.atptour.com//en/scores/1992/338/MS031/match-stats?isLive=False,k214,l018,Richard Krajicek,Ivan Lendl,13,5,47,43,91,36,43,28,48,4,5,57,50,88,37,50,19,38
1992,https://www.atptour.com//en/scores/1992/338/MS027/match-stats?isLive=False,f035,r016,Guy Forget,Richey Reneberg,10,2,59,47,79,36,47,17,32,7,5,58,52,90,39,52,13,38
1992,https://www.atptour.com//en/scores/1992/338/MS020/match-stats?isLive=False,k148,b293,Petr Korda,Patrick Baur,0,1,74,53,72,37,53,11,19,1,1,75,41,55,25,41,9,14
1992,https://www.atptour.com//en/scores/1992/338/MS023/match-stats?isLive=False,g182,s101,Magnus Gustafsson,Jonas Svensson,0,4,74,48,65,33,48,10,17,2,1,66,41,62,26,41,10,21
1992,https://www.atptour.com//en/scores/1992/338/MS024/match-stats?isLive=False,c270,r043,Cristiano Caratti,Derrick Rostagno,2,3,62,37,60,32,37,11,23,2,3,59,33,56,20,33,13,23
1992,https://www.atptour.com//en/scores/1992/338/MS019/match-stats?isLive=False,s014,s055,Emilio Sanchez,Horst Skoff,2,0,65,0,37,20,24,8,13,1,1,52,24,46,17,24,12,22
1992,https://www.atptour.com//en/scores/1992/338/MS028/match-stats?isLive=False,w123,m030,David Wheaton,Wally Masur,5,6,53,36,68,32,36,20,32,3,1,66,41,62,32,41,13,21
1992,https://www.atptour.com//en/scores/1992/338/MS021/match-stats?isLive=False,b040,c031,Christian Bergstrom,Andrei Chesnokov,1,0,81,0,85,41,69,6,16,3,2,62,55,89,28,55,12,34
1992,https://www.atptour.com//en/scores/1992/338/MS022/match-stats?isLive=False,c009,t136,Omar Camporese,Jeff Tarango,15,3,55,56,102,38,56,22,46,6,4,65,68,104,46,68,17,36
1992,https://www.atptour.com//en/scores/1992/338/MS029/match-stats?isLive=False,d015,m048,Olivier Delaitre,Patrick McEnroe,2,5,55,64,117,42,64,25,53,4,5,61,62,101,39,62,20,39
1992,https://www.atptour.com//en/scores/1992/338/MS018/match-stats?isLive=False,f028,p226,John Fitzgerald,Cedric Pioline,3,3,69,80,116,52,80,20,36,8,11,46,55,119,40,55,30,64
1992,https://www.atptour.com//en/scores/1992/338/MS030/match-stats?isLive=False,h025,s080,Jakob Hlasek,Carl-Uwe Steeb,14,3,60,34,57,26,34,14,23,4,4,75,46,61,26,46,6,15
1992,https://www.atptour.com//en/scores/1992/338/MS025/match-stats?isLive=False,k023,p050,Aaron Krickstein,Goran Prpic,2,4,51,58,113,37,58,27,55,4,2,65,78,120,42,78,22,42
1992,https://www.atptour.com//en/scores/1992/338/MS017/match-stats?isLive=False,m099,d227,Thomas Muster,Grant Doyle,5,2,53,28,53,25,28,11,25,1,3,41,22,54,18,22,11,32
1992,https://www.atptour.com//en/scores/1992/338/MS026/match-stats?isLive=False,s015,s381,Javier Sanchez,Jan Siemerink,1,2,72,43,60,35,43,11,17,2,10,46,49,106,31,49,26,57
1992,https://www.atptour.com//en/scores/1992/301/MS001/match-stats?isLive=False,y017,w124,Jaime Yzaga,MaliVai Washington,0,3,65,47,72,31,47,10,25,3,5,49,44,89,27,44,19,45
1992,https://www.atptour.com//en/scores/1992/301/MS003/match-stats?isLive=False,w124,z045,MaliVai Washington,Markus Zoecke,5,2,53,21,40,20,21,16,19,10,2,73,41,56,26,41,6,15
1992,https://www.atptour.com//en/scores/1992/301/MS002/match-stats?isLive=False,y017,c046,Jaime Yzaga,Grant Connell,1,4,56,34,61,28,34,12,27,4,4,56,30,54,20,30,12,24
1992,https://www.atptour.com//en/scores/1992/301/MS007/match-stats?isLive=False,w124,c260,MaliVai Washington,Andrei Cherkasov,6,2,59,33,56,28,33,11,23,1,1,54,27,50,18,27,13,23
1992,https://www.atptour.com//en/scores/1992/301/MS006/match-stats?isLive=False,z045,v037,Markus Zoecke,Alexander Volkov,9,4,73,46,63,30,46,8,17,3,3,52,29,56,20,29,11,27
1992,https://www.atptour.com//en/scores/1992/301/MS004/match-stats?isLive=False,c046,e025,Grant Connell,Kelly Evernden,2,4,62,53,86,38,53,14,33,1,0,79,61,77,33,61,10,16
1992,https://www.atptour.com//en/scores/1992/301/MS005/match-stats?isLive=False,y017,n117,Jaime Yzaga,Markus Naewie,4,4,59,47,80,32,47,16,33,0,2,64,41,64,24,41,11,23
1992,https://www.atptour.com//en/scores/1992/301/MS015/match-stats?isLive=False,c260,o009,Andrei Cherkasov,Andrei Olhovskiy,1,1,50,28,56,21,28,16,28,6,1,44,19,43,12,19,12,24
1992,https://www.atptour.com//en/scores/1992/301/MS010/match-stats?isLive=False,y017,c252,Jaime Yzaga,Francisco Clavet,0,1,51,38,74,31,38,21,36,2,1,56,37,66,26,37,16,29
1992,https://www.atptour.com//en/scores/1992/301/MS012/match-stats?isLive=False,z045,h223,Markus Zoecke,Paul Haarhuis,10,3,63,61,97,44,61,23,36,6,6,60,66,110,44,66,22,44
1992,https://www.atptour.com//en/scores/1992/301/MS014/match-stats?isLive=False,w124,m338,MaliVai Washington,Shuzo Matsuoka,4,2,54,28,52,24,28,12,24,5,3,74,59,80,35,59,7,21
1992,https://www.atptour.com//en/scores/1992/7308/MS024/match-stats?isLive=False,s080,f192,Carl-Uwe Steeb,Renzo Furlan,2,3,53,33,62,25,33,18,29,2,1,63,36,57,24,36,9,21
1992,https://www.atptour.com//en/scores/1992/301/MS013/match-stats?isLive=False,v037,l009,Alexander Volkov,Leonardo Lavalle,4,0,65,0,81,37,53,19,28,6,4,63,61,97,41,61,17,36
1992,https://www.atptour.com//en/scores/1992/301/MS008/match-stats?isLive=False,c046,e106,Grant Connell,Jacco Eltingh,8,4,69,70,102,50,70,16,32,3,2,62,58,93,40,58,16,35
1992,https://www.atptour.com//en/scores/1992/301/MS009/match-stats?isLive=False,e025,m069,Kelly Evernden,Christian Miniussi,4,1,46,22,48,17,22,20,26,2,1,61,43,70,24,43,15,27
1992,https://www.atptour.com//en/scores/1992/301/MS011/match-stats?isLive=False,n117,f041,Markus Naewie,Javier Frana,0,1,71,34,48,26,34,8,14,1,2,50,21,42,13,21,7,21
1992,https://www.atptour.com//en/scores/1992/301/MS016/match-stats?isLive=False,e106,n025,Jacco Eltingh,Karel Novacek,6,4,56,44,78,39,44,22,34,7,2,54,50,92,40,50,24,42
1992,https://www.atptour.com//en/scores/1992/301/MS031/match-stats?isLive=False,c260,g039,Andrei Cherkasov,Jim Grabb,3,4,61,64,105,47,64,22,41,12,4,53,55,103,40,55,25,48
1992,https://www.atptour.com//en/scores/1992/301/MS027/match-stats?isLive=False,v037,r214,Alexander Volkov,Marc Rosset,7,1,59,36,61,27,36,14,25,3,4,53,30,57,19,30,14,27
1992,https://www.atptour.com//en/scores/1992/301/MS020/match-stats?isLive=False,c252,v002,Francisco Clavet,Marian Vajda,3,0,56,0,89,38,50,20,39,2,3,56,57,102,39,57,21,45
1992,https://www.atptour.com//en/scores/1992/301/MS024/match-stats?isLive=False,h223,s321,Paul Haarhuis,Brett Steven,5,2,62,53,85,36,53,19,32,3,0,70,61,87,39,61,14,26
1992,https://www.atptour.com//en/scores/1992/301/MS028/match-stats?isLive=False,w124,g023,MaliVai Washington,Andres Gomez,3,0,49,0,51,21,25,16,26,2,4,49,35,71,22,35,14,36
1992,https://www.atptour.com//en/scores/1992/301/MS019/match-stats?isLive=False,e025,f192,Kelly Evernden,Renzo Furlan,5,0,54,0,74,31,40,17,34,1,2,59,46,78,31,46,16,32
1992,https://www.atptour.com//en/scores/1992/301/MS017/match-stats?isLive=False,c046,j084,Grant Connell,Lars Jonsson,7,0,63,0,57,28,36,14,21,0,1,82,58,71,28,58,10,13
1992,https://www.atptour.com//en/scores/1992/301/MS022/match-stats?isLive=False,f041,k202,Javier Frana,Lars Koslowski,8,3,59,62,105,45,62,24,43,2,6,67,82,123,47,82,24,41
1992,https://www.atptour.com//en/scores/1992/301/MS026/match-stats?isLive=False,l009,s288,Leonardo Lavalle,Christian Saceanu,1,2,71,39,55,31,39,9,16,2,0,74,35,47,21,35,4,12
1992,https://www.atptour.com//en/scores/1992/301/MS029/match-stats?isLive=False,m338,f200,Shuzo Matsuoka,Frederic Fontang,11,1,62,50,81,35,50,15,31,1,5,56,48,85,30,48,18,37
1992,https://www.atptour.com//en/scores/1992/301/MS018/match-stats?isLive=False,m069,g287,Christian Miniussi,James Greenhalgh,3,3,58,38,65,31,38,10,27,3,4,52,28,54,19,28,11,26
1992,https://www.atptour.com//en/scores/1992/301/MS030/match-stats?isLive=False,o009,o076,Andrei Olhovskiy,Jaime Oncins,2,1,61,23,38,20,23,12,15,1,2,54,28,52,19,28,7,24
1992,https://www.atptour.com//en/scores/1992/301/MS021/match-stats?isLive=False,y017,f031,Jaime Yzaga,Jean-Philippe Fleurian,2,2,47,27,58,18,27,18,31,4,3,45,34,76,18,34,21,42
1992,https://www.atptour.com//en/scores/1992/301/MS025/match-stats?isLive=False,z045,k016,Markus Zoecke,Mark Koevermans,11,2,67,56,84,46,56,18,28,6,1,53,48,91,37,48,23,43
1992,https://www.atptour.com//en/scores/1992/580/MS001/match-stats?isLive=False,c243,e004,Jim Courier,Stefan Edberg,2,2,70,86,122,55,86,25,36,2,6,69,86,125,56,86,16,39
1992,https://www.atptour.com//en/scores/1992/580/MS002/match-stats?isLive=False,e004,f196,Stefan Edberg,Wayne Ferreira,4,1,67,69,103,53,69,18,34,4,9,60,70,117,48,70,18,47
1992,https://www.atptour.com//en/scores/1992/580/MS004/match-stats?isLive=False,e004,l018,Stefan Edberg,Ivan Lendl,4,8,77,106,137,82,106,18,31,12,3,60,90,149,68,90,25,59
1992,https://www.atptour.com//en/scores/1992/580/MS007/match-stats?isLive=False,c243,m012,Jim Courier,Amos Mansdorf,7,1,65,46,71,39,46,15,25,4,0,64,53,83,42,53,14,30
1992,https://www.atptour.com//en/scores/1992/580/MS006/match-stats?isLive=False,k214,s351,Richard Krajicek,Michael Stich,19,7,63,110,176,90,110,34,66,15,9,65,119,183,87,119,38,64
1992,https://www.atptour.com//en/scores/1992/580/MS005/match-stats?isLive=False,f196,m047,Wayne Ferreira,John McEnroe,15,1,62,56,90,45,56,21,34,2,0,56,49,87,37,49,20,38
1992,https://www.atptour.com//en/scores/1992/580/MS008/match-stats?isLive=False,e004,c031,Stefan Edberg,Andrei Chesnokov,3,2,77,58,75,44,58,10,17,1,3,60,71,118,46,71,15,47
1992,https://www.atptour.com//en/scores/1992/580/MS015/match-stats?isLive=False,c243,r214,Jim Courier,Marc Rosset,3,1,62,42,68,33,42,22,26,8,3,53,42,79,25,42,16,37
1992,https://www.atptour.com//en/scores/1992/580/MS013/match-stats?isLive=False,s351,m030,Michael Stich,Wally Masur,14,7,62,76,123,59,76,29,47,4,4,69,78,113,62,78,21,35
1992,https://www.atptour.com//en/scores/1992/580/MS009/match-stats?isLive=False,l018,c009,Ivan Lendl,Omar Camporese,10,2,71,60,85,46,60,16,25,5,5,62,64,103,38,64,20,39
1992,https://www.atptour.com//en/scores/1992/580/MS010/match-stats?isLive=False,m047,s014,John McEnroe,Emilio Sanchez,5,5,67,115,171,83,115,27,56,10,1,69,136,196,84,136,37,60
1992,https://www.atptour.com//en/scores/1992/580/MS011/match-stats?isLive=False,f196,w123,Wayne Ferreira,David Wheaton,22,2,66,80,121,67,80,14,41,5,8,58,74,127,45,74,30,53
1992,https://www.atptour.com//en/scores/1992/580/MS012/match-stats?isLive=False,k214,b040,Richard Krajicek,Christian Bergstrom,20,2,70,66,94,60,66,13,28,0,1,77,106,137,65,106,17,31
1992,https://www.atptour.com//en/scores/1992/580/MS014/match-stats?isLive=False,m012,k023,Amos Mansdorf,Aaron Krickstein,3,0,71,0,147,65,105,18,42,9,9,65,91,140,61,91,16,49
1992,https://www.atptour.com//en/scores/1992/580/MS016/match-stats?isLive=False,e004,f028,Stefan Edberg,John Fitzgerald,3,3,72,62,86,42,62,13,24,1,8,64,70,109,41,70,14,39
1992,https://www.atptour.com//en/scores/1992/580/MS031/match-stats?isLive=False,c243,m099,Jim Courier,Thomas Muster,3,2,62,46,74,36,46,18,28,0,1,79,62,78,32,62,8,16
1992,https://www.atptour.com//en/scores/1992/580/MS020/match-stats?isLive=False,m047,b028,John McEnroe,Boris Becker,6,3,63,64,101,46,64,17,37,8,5,57,56,99,33,56,20,43
1992,https://www.atptour.com//en/scores/1992/580/MS027/match-stats?isLive=False,s351,j004,Michael Stich,Martin Jaite,8,7,52,54,104,46,54,25,50,1,4,46,50,108,37,50,24,58
1992,https://www.atptour.com//en/scores/1992/580/MS019/match-stats?isLive=False,l018,z045,Ivan Lendl,Markus Zoecke,10,2,57,50,88,45,50,28,38,15,5,72,89,123,63,89,15,34
1992,https://www.atptour.com//en/scores/1992/580/MS021/match-stats?isLive=False,s014,s021,Emilio Sanchez,Michiel Schapers,5,3,68,69,102,53,69,20,33,4,3,70,76,108,47,76,18,32
