year,match link,p1 id (winner),p2 id (loser),p1 name,p2 name,p1 aces,p1 double faults,p1 FSP,p1 total first serves made,p1 total first serves hit,p1 total first serve points won,p1 total first serve points,p1 total second serve point won,p1 total second serve points,p2 aces,p2 double faults,p2 FSP,p2 total first serves made,p2 total first serves hit,p2 total first serve points won,p2 total first serve points,p2 total second serve point won,p2 total second serve points
2018,https://www.atptour.com//en/scores/2018/451/QS007/match-stats?isLive=False,ta12,sf41,Stefano Travaglia,Aldin Setkic,21,4,52,29,56,27,29,13,27,1,1,69,43,62,27,43,8,19
2018,https://www.atptour.com//en/scores/2018/451/QS008/match-stats?isLive=False,sa93,hb48,Andreas Seppi,Calvin Hemery,3,0,44,23,52,18,23,16,29,3,8,43,21,49,15,21,11,28
2018,https://www.atptour.com//en/scores/2018/451/QS010/match-stats?isLive=False,mn13,z367,Maximilian Marterer,Mousa Shanan Zayed,7,0,71,24,34,22,24,6,10,0,1,62,23,37,13,23,2,14
2018,https://www.atptour.com//en/scores/2018/451/QS012/match-stats?isLive=False,te51,ac39,Stefanos Tsitsipas,Mubarak Shannan Zayid,3,0,72,36,50,24,36,9,14,4,2,53,39,73,21,39,16,34
2018,https://www.atptour.com//en/scores/2018/451/QS014/match-stats?isLive=False,sf41,ba65,Aldin Setkic,Dustin Brown,5,3,69,40,58,31,40,10,18,5,5,56,29,52,20,29,8,23
2018,https://www.atptour.com//en/scores/2018/451/QS013/match-stats?isLive=False,y218,s483,Elias Ymer,Pedro Sousa,0,0,69,11,16,9,11,4,5,0,0,81,13,16,7,13,3,3
2018,https://www.atptour.com//en/scores/2018/451/QS015/match-stats?isLive=False,ta12,sn77,Stefano Travaglia,Vaclav Safranek,21,3,59,42,71,35,42,17,29,6,7,56,57,102,37,57,24,45
2018,https://www.atptour.com//en/scores/2018/451/QS011/match-stats?isLive=False,bk40,bi23,Matteo Berrettini,Liam Broady,10,1,58,37,64,31,37,16,27,2,0,64,49,76,36,49,10,27
2018,https://www.atptour.com//en/scores/2018/451/QS009/match-stats?isLive=False,be67,v717,Mirza Basic,Alexey Vatutin,8,2,61,49,80,34,49,18,31,0,1,64,29,45,20,29,11,16
2018,https://www.atptour.com//en/scores/2018/891/MS001/match-stats?isLive=False,sd32,a678,Gilles Simon,Kevin Anderson,1,1,82,53,65,39,53,9,12,15,2,67,45,67,28,45,11,22
2018,https://www.atptour.com//en/scores/2018/891/MS002/match-stats?isLive=False,sd32,c977,Gilles Simon,Marin Cilic,0,3,65,56,86,34,56,14,30,9,1,56,37,66,27,37,13,29
2018,https://www.atptour.com//en/scores/2018/891/MS003/match-stats?isLive=False,a678,pd31,Kevin Anderson,Benoit Paire,26,3,69,74,107,55,74,22,33,6,4,51,52,101,40,52,28,49
2018,https://www.atptour.com//en/scores/2018/891/MS004/match-stats?isLive=False,c977,h996,Marin Cilic,Pierre-Hugues Herbert,7,1,55,24,44,23,24,13,20,2,5,54,25,46,17,25,8,21
2018,https://www.atptour.com//en/scores/2018/891/MS007/match-stats?isLive=False,a678,k926,Kevin Anderson,Mikhail Kukushkin,24,7,67,65,97,55,65,13,32,4,4,61,70,115,45,70,23,45
2018,https://www.atptour.com//en/scores/2018/891/MS006/match-stats?isLive=False,pd31,h756,Benoit Paire,Robin Haase,9,7,41,43,105,31,43,28,62,7,4,58,53,91,33,53,19,38
2018,https://www.atptour.com//en/scores/2018/891/MS005/match-stats?isLive=False,sd32,o408,Gilles Simon,Ricardo Ojeda Lara,3,3,47,21,45,18,21,15,24,1,2,57,34,60,18,34,11,26
2018,https://www.atptour.com//en/scores/2018/891/MS008/match-stats?isLive=False,c977,rb56,Marin Cilic,Ramkumar Ramanathan,8,1,52,26,50,23,26,15,24,5,1,63,35,56,22,35,9,21
2018,https://www.atptour.com//en/scores/2018/891/MS015/match-stats?isLive=False,a678,mj08,Kevin Anderson,Thiago Monteiro,10,1,58,26,45,22,26,14,19,5,2,51,31,61,22,31,19,30
2018,https://www.atptour.com//en/scores/2018/891/MS010/match-stats?isLive=False,sd32,bd06,Gilles Simon,Roberto Bautista Agut,4,2,57,49,86,34,49,19,37,0,4,57,43,75,30,43,15,32
2018,https://www.atptour.com//en/scores/2018/891/MS013/match-stats?isLive=False,pd31,f724,Benoit Paire,Marton Fucsovics,10,7,43,62,143,53,62,29,81,4,6,58,83,142,56,83,27,59
2018,https://www.atptour.com//en/scores/2018/891/MS012/match-stats?isLive=False,h756,j551,Robin Haase,Nicolas Jarry,13,2,61,63,104,50,63,21,41,12,3,60,64,107,49,64,25,43
2018,https://www.atptour.com//en/scores/2018/891/MS014/match-stats?isLive=False,k926,db63,Mikhail Kukushkin,Laslo Djere,0,1,73,54,74,39,54,10,20,6,4,49,40,81,30,40,18,41
2018,https://www.atptour.com//en/scores/2018/891/MS009/match-stats?isLive=False,h996,bf55,Pierre-Hugues Herbert,Yuki Bhambri,13,2,63,55,88,42,55,20,33,1,3,57,42,74,36,42,15,32
2018,https://www.atptour.com//en/scores/2018/891/MS011/match-stats?isLive=False,o408,i305,Ricardo Ojeda Lara,Ilya Ivashka,0,0,62,46,74,31,46,16,28,4,3,60,33,55,26,33,10,22
2018,https://www.atptour.com//en/scores/2018/891/MS024/match-stats?isLive=False,h756,k834,Robin Haase,Blaz Kavcic,7,3,61,49,80,35,49,15,31,1,2,59,50,85,29,50,16,35
2018,https://www.atptour.com//en/scores/2018/891/MS023/match-stats?isLive=False,o408,v708,Ricardo Ojeda Lara,Jiri Vesely,3,0,71,57,80,40,57,13,23,15,9,63,46,73,31,46,12,27
2018,https://www.atptour.com//en/scores/2018/891/MS028/match-stats?isLive=False,k926,a829,Mikhail Kukushkin,Radu Albot,2,0,60,49,82,33,49,19,33,5,6,61,52,85,33,52,12,33
2018,https://www.atptour.com//en/scores/2018/891/MS019/match-stats?isLive=False,h996,cf01,Pierre-Hugues Herbert,Marco Cecchinato,11,7,64,76,118,57,76,19,42,5,4,66,72,109,48,72,18,37
2018,https://www.atptour.com//en/scores/2018/891/MS018/match-stats?isLive=False,bf55,kd43,Yuki Bhambri,Arjun Kadhe,2,0,71,34,48,22,34,10,14,5,5,62,41,66,25,41,8,25
2018,https://www.atptour.com//en/scores/2018/891/MS029/match-stats?isLive=False,db63,ca99,Laslo Djere,Marius Copil,8,8,58,56,96,45,56,17,40,9,8,49,53,108,42,53,23,55
2018,https://www.atptour.com//en/scores/2018/891/MS026/match-stats?isLive=False,f724,kc29,Marton Fucsovics,Nicolas Kicker,2,0,72,26,36,21,26,7,10,2,2,55,27,49,12,27,11,22
2018,https://www.atptour.com//en/scores/2018/891/MS022/match-stats?isLive=False,i305,n897,Ilya Ivashka,Sumit Nagal,5,2,61,31,51,23,31,12,20,2,3,55,37,67,18,37,15,30
2018,https://www.atptour.com//en/scores/2018/891/MS025/match-stats?isLive=False,j551,a596,Nicolas Jarry,Pablo Andujar,9,5,60,63,105,48,63,24,42,4,5,62,68,109,47,68,24,41
2018,https://www.atptour.com//en/scores/2018/891/MS030/match-stats?isLive=False,mj08,be54,Thiago Monteiro,Ruben Bemelmans,6,6,57,65,114,56,65,24,49,8,1,70,75,107,58,75,16,32
2018,https://www.atptour.com//en/scores/2018/891/MS017/match-stats?isLive=False,rb56,cf59,Ramkumar Ramanathan,Roberto Carballes Baena,8,2,69,43,62,37,43,9,19,1,4,60,44,73,32,44,13,29
2018,https://www.atptour.com//en/scores/2018/891/MS021/match-stats?isLive=False,sd32,sl08,Gilles Simon,Tennys Sandgren,2,2,57,33,58,19,33,14,25,1,2,52,24,46,14,24,6,22
2018,https://www.atptour.com//en/scores/2018/891/QS004/match-stats?isLive=False,mj08,ga94,Thiago Monteiro,Prajnesh Gunneswaran,7,0,70,46,66,40,46,10,20,6,0,60,43,72,37,43,11,29
2018,https://www.atptour.com//en/scores/2018/891/QS005/match-stats?isLive=False,n897,mb53,Sumit Nagal,Adrian Menendez-Maceiras,3,1,61,54,88,35,54,20,34,6,7,59,55,93,39,55,17,38
2018,https://www.atptour.com//en/scores/2018/891/QS007/match-stats?isLive=False,i305,te16,Ilya Ivashka,Carlos Taberner,12,2,57,35,61,30,35,13,26,2,4,56,23,41,12,23,11,18
2018,https://www.atptour.com//en/scores/2018/891/QS006/match-stats?isLive=False,o408,sg64,Ricardo Ojeda Lara,Joao Souza,2,0,79,44,56,34,44,7,12,7,0,66,39,59,30,39,7,20
2018,https://www.atptour.com//en/scores/2018/891/QS008/match-stats?isLive=False,mj08,n558,Thiago Monteiro,N.Sriram Balaji,7,4,58,49,84,37,49,21,35,11,2,63,45,72,36,45,17,27
2018,https://www.atptour.com//en/scores/2018/891/QS010/match-stats?isLive=False,mb53,kc44,Adrian Menendez-Maceiras,Shahbaaz Khan,5,0,66,21,32,20,21,8,11,1,4,52,25,48,15,25,5,23
2018,https://www.atptour.com//en/scores/2018/891/QS012/match-stats?isLive=False,sg64,kf17,Joao Souza,Soonwoo Kwon,8,5,55,59,107,45,59,29,48,12,4,68,67,99,53,67,17,32
2018,https://www.atptour.com//en/scores/2018/891/QS013/match-stats?isLive=False,o408,mp13,Ricardo Ojeda Lara,Sasikumar Mukund,1,0,68,30,44,21,30,8,14,0,6,50,23,46,11,23,8,23
2018,https://www.atptour.com//en/scores/2018/891/QS011/match-stats?isLive=False,n897,sd46,Sumit Nagal,Divij Sharan,4,3,63,38,60,31,38,11,22,5,3,58,34,59,24,34,9,25
2018,https://www.atptour.com//en/scores/2018/891/QS015/match-stats?isLive=False,i305,sf76,Ilya Ivashka,Franko Skugor,1,3,65,40,62,30,40,10,22,0,1,68,38,56,22,38,9,18
2018,https://www.atptour.com//en/scores/2018/891/QS009/match-stats?isLive=False,ga94,pm27,Prajnesh Gunneswaran,Jayesh Pungliya,6,0,62,26,42,21,26,10,16,3,1,71,36,51,18,36,6,15
2018,https://www.atptour.com//en/scores/2018/338/MS001/match-stats?isLive=False,mm58,dh58,Daniil Medvedev,Alex de Minaur,4,6,60,52,86,35,52,19,34,1,0,70,64,91,39,64,14,27
2018,https://www.atptour.com//en/scores/2018/338/MS002/match-stats?isLive=False,mm58,f510,Daniil Medvedev,Fabio Fognini,10,5,58,46,80,34,46,17,34,3,3,56,49,87,33,49,18,38
2018,https://www.atptour.com//en/scores/2018/338/MS003/match-stats?isLive=False,dh58,pd31,Alex de Minaur,Benoit Paire,3,3,65,62,95,45,62,16,33,6,5,46,34,74,27,34,13,40
2018,https://www.atptour.com//en/scores/2018/338/MS007/match-stats?isLive=False,pd31,ma30,Benoit Paire,Gilles Muller,17,3,63,34,54,30,34,11,20,5,3,59,37,63,30,37,10,26
2018,https://www.atptour.com//en/scores/2018/338/MS005/match-stats?isLive=False,f510,me82,Fabio Fognini,Adrian Mannarino,8,9,59,70,119,51,70,23,49,5,6,57,66,115,42,66,25,49
2018,https://www.atptour.com//en/scores/2018/338/MS006/match-stats?isLive=False,dh58,l397,Alex de Minaur,Feliciano Lopez,5,3,63,40,63,30,40,12,23,6,0,64,41,64,29,41,10,23
2018,https://www.atptour.com//en/scores/2018/338/MS004/match-stats?isLive=False,mm58,l503,Daniil Medvedev,Paolo Lorenzi,5,1,48,20,42,18,20,16,22,0,2,68,40,59,24,40,8,19
2018,https://www.atptour.com//en/scores/2018/338/MS008/match-stats?isLive=False,l503,r772,Paolo Lorenzi,Albert Ramos-Vinolas,10,3,59,42,71,38,42,12,29,6,3,58,52,89,32,52,21,37
2018,https://www.atptour.com//en/scores/2018/338/MS015/match-stats?isLive=False,ma30,mh30,Gilles Muller,John Millman,14,2,79,53,67,40,53,9,14,8,1,64,55,86,37,55,16,31
2018,https://www.atptour.com//en/scores/2018/338/MS013/match-stats?isLive=False,l397,sm37,Feliciano Lopez,Diego Schwartzman,15,3,72,43,60,38,43,9,17,2,0,53,32,60,22,32,17,28
2018,https://www.atptour.com//en/scores/2018/338/MS010/match-stats?isLive=False,f510,d801,Fabio Fognini,Alexandr Dolgopolov,4,3,62,56,91,41,56,19,35,10,4,55,51,93,38,51,20,42
2018,https://www.atptour.com//en/scores/2018/338/MS011/match-stats?isLive=False,me82,be90,Adrian Mannarino,Ricardas Berankis,3,1,72,23,32,21,23,7,9,0,2,47,22,47,10,22,10,25
2018,https://www.atptour.com//en/scores/2018/338/MS012/match-stats?isLive=False,dh58,d923,Alex de Minaur,Damir Dzumhur,4,1,64,21,33,15,21,8,12,1,2,60,25,42,15,25,4,17
2018,https://www.atptour.com//en/scores/2018/338/MS009/match-stats?isLive=False,mm58,dc58,Daniil Medvedev,Jared Donaldson,6,1,63,49,78,41,49,19,29,3,2,64,67,104,43,67,23,37
2018,https://www.atptour.com//en/scores/2018/338/MS014/match-stats?isLive=False,pd31,md56,Benoit Paire,Leonardo Mayer,7,2,59,34,58,28,34,18,24,5,2,69,44,64,30,44,9,20
2018,https://www.atptour.com//en/scores/2018/338/MS023/match-stats?isLive=False,me82,d864,Adrian Mannarino,Evgeny Donskoy,8,7,56,53,94,42,53,26,41,11,2,59,60,101,45,60,19,41
