year,match link,p1 id (winner),p2 id (loser),p1 name,p2 name,p1 aces,p1 double faults,p1 FSP,p1 total first serves made,p1 total first serves hit,p1 total first serve points won,p1 total first serve points,p1 total second serve point won,p1 total second serve points,p2 aces,p2 double faults,p2 FSP,p2 total first serves made,p2 total first serves hit,p2 total first serve points won,p2 total first serve points,p2 total second serve point won,p2 total second serve points
1994,https://www.atptour.com//en/scores/1994/7308/MS020/match-stats?isLive=False,n025,a177,Karel Novacek,David Adams,5,2,66,39,59,31,39,10,20,1,5,56,35,63,24,35,12,28
1994,https://www.atptour.com//en/scores/1994/7308/MS027/match-stats?isLive=False,v037,g108,Alexander Volkov,Rodolphe Gilbert,6,1,67,36,54,28,36,11,18,4,6,50,28,56,20,28,12,28
1994,https://www.atptour.com//en/scores/1994/7308/MS023/match-stats?isLive=False,r203,m012,David Rikl,Amos Mansdorf,5,2,62,34,55,27,34,11,21,2,2,65,48,74,29,48,11,26
1994,https://www.atptour.com//en/scores/1994/7308/MS024/match-stats?isLive=False,a176,c031,Jan Apell,Andrei Chesnokov,6,3,57,39,68,24,39,18,29,1,1,58,31,53,14,31,11,22
1994,https://www.atptour.com//en/scores/1994/7308/MS028/match-stats?isLive=False,f164,w023,Richard Fromberg,Mats Wilander,8,1,55,41,74,27,41,24,33,1,4,65,62,95,40,62,14,33
1994,https://www.atptour.com//en/scores/1994/7308/MS019/match-stats?isLive=False,s321,b397,Brett Steven,Byron Black,3,6,64,37,58,29,37,8,21,0,4,62,34,55,21,34,6,21
1994,https://www.atptour.com//en/scores/1994/7308/MS026/match-stats?isLive=False,b040,g254,Christian Bergstrom,Andrea Gaudenzi,3,0,53,0,59,24,31,16,28,1,5,64,34,53,22,34,7,19
1994,https://www.atptour.com//en/scores/1994/7308/MS025/match-stats?isLive=False,c328,l226,Kenneth Carlsen,Sebastien Lareau,7,3,50,29,58,26,29,16,29,4,6,48,31,65,20,31,18,34
1994,https://www.atptour.com//en/scores/1994/7308/MS021/match-stats?isLive=False,k267,c023,Yevgeny Kafelnikov,Pat Cash,5,9,51,39,76,28,39,19,37,5,9,45,44,97,24,44,23,53
1994,https://www.atptour.com//en/scores/1994/7308/MS022/match-stats?isLive=False,m408,n101,Jamie Morgan,David Nainkin,10,7,48,51,106,38,51,24,55,2,5,53,52,99,32,52,21,47
1994,https://www.atptour.com//en/scores/1994/7308/MS018/match-stats?isLive=False,r255,d214,Patrick Rafter,Martin Damm,6,1,64,34,53,23,34,12,19,2,2,56,39,70,23,39,14,31
1994,https://www.atptour.com//en/scores/1994/7308/MS029/match-stats?isLive=False,r186,e113,Guillaume Raoux,Thomas Enqvist,8,3,51,36,70,30,36,18,34,2,6,57,36,63,27,36,10,27
1994,https://www.atptour.com//en/scores/1994/7308/MS030/match-stats?isLive=False,r237,t156,Greg Rusedski,Peter Tramacchi,2,7,50,31,62,25,31,20,31,0,2,49,34,69,25,34,18,35
1994,https://www.atptour.com//en/scores/1994/7308/MS017/match-stats?isLive=False,s406,c001,Grant Stafford,Darren Cahill,1,4,66,59,89,39,59,16,30,2,5,51,37,72,25,37,17,35
1994,https://www.atptour.com//en/scores/1994/517/MS001/match-stats?isLive=False,f196,r016,Wayne Ferreira,Richey Reneberg,13,4,51,47,92,36,47,26,45,3,2,54,50,92,29,50,25,42
1994,https://www.atptour.com//en/scores/1994/517/MS002/match-stats?isLive=False,f196,s403,Wayne Ferreira,Jonathan Stark,7,1,61,48,79,38,48,18,31,6,2,50,47,94,31,47,28,47
1994,https://www.atptour.com//en/scores/1994/517/MS003/match-stats?isLive=False,r016,w011,Richey Reneberg,Robbie Weiss,1,1,48,22,46,17,22,17,24,3,2,71,32,45,19,32,5,13
1994,https://www.atptour.com//en/scores/1994/517/MS004/match-stats?isLive=False,f196,m048,Wayne Ferreira,Patrick McEnroe,14,1,55,36,65,26,36,19,29,0,1,73,56,77,36,56,10,21
1994,https://www.atptour.com//en/scores/1994/517/MS007/match-stats?isLive=False,r016,f192,Richey Reneberg,Renzo Furlan,1,0,61,0,46,19,28,12,18,0,0,63,32,51,19,32,8,19
1994,https://www.atptour.com//en/scores/1994/517/MS005/match-stats?isLive=False,s403,g016,Jonathan Stark,Brad Gilbert,8,4,53,48,90,34,48,26,42,4,5,56,45,81,32,45,22,36
1994,https://www.atptour.com//en/scores/1994/517/MS006/match-stats?isLive=False,w011,a031,Robbie Weiss,Jimmy Arias,3,0,68,0,62,34,42,9,20,4,1,74,54,73,27,54,11,19
1994,https://www.atptour.com//en/scores/1994/517/MS008/match-stats?isLive=False,f196,g039,Wayne Ferreira,Jim Grabb,6,6,54,50,93,41,50,26,43,2,6,68,78,114,54,78,17,36
1994,https://www.atptour.com//en/scores/1994/517/MS015/match-stats?isLive=False,r016,f191,Richey Reneberg,Doug Flach,4,0,71,0,48,25,34,12,14,5,1,49,28,57,17,28,15,29
1994,https://www.atptour.com//en/scores/1994/517/MS010/match-stats?isLive=False,g016,k030,Brad Gilbert,Patrik Kuhnen,6,1,65,41,63,30,41,12,22,2,4,69,56,81,31,56,13,25
1994,https://www.atptour.com//en/scores/1994/517/MS011/match-stats?isLive=False,s403,f236,Jonathan Stark,Axel Finnberg,7,0,73,0,45,30,33,10,12,2,2,40,24,60,17,24,23,36
1994,https://www.atptour.com//en/scores/1994/517/MS014/match-stats?isLive=False,f192,c270,Renzo Furlan,Cristiano Caratti,1,2,57,32,56,22,32,17,24,1,3,55,41,75,24,41,15,34
1994,https://www.atptour.com//en/scores/1994/517/MS009/match-stats?isLive=False,m048,p233,Patrick McEnroe,Jared Palmer,0,1,72,67,93,44,67,14,26,13,8,59,68,116,48,68,17,48
1994,https://www.atptour.com//en/scores/1994/517/MS012/match-stats?isLive=False,a031,j100,Jimmy Arias,Michael Joyce,2,1,77,37,48,23,37,6,11,0,1,51,31,61,12,31,12,30
1994,https://www.atptour.com//en/scores/1994/517/MS013/match-stats?isLive=False,w011,f031,Robbie Weiss,Jean-Philippe Fleurian,4,3,79,72,91,46,72,8,19,5,1,60,62,103,41,62,19,41
1994,https://www.atptour.com//en/scores/1994/517/MS016/match-stats?isLive=False,f196,z045,Wayne Ferreira,Markus Zoecke,12,5,55,60,110,47,60,23,50,8,1,64,52,81,37,52,15,29
1994,https://www.atptour.com//en/scores/1994/517/MS031/match-stats?isLive=False,r016,p045,Richey Reneberg,Gianluca Pozzi,1,0,55,0,42,21,23,12,19,3,4,44,27,62,16,27,15,35
1994,https://www.atptour.com//en/scores/1994/517/MS027/match-stats?isLive=False,w011,s101,Robbie Weiss,Jonas Svensson,3,2,69,36,52,27,36,10,16,2,1,61,35,57,18,35,10,22
1994,https://www.atptour.com//en/scores/1994/517/MS020/match-stats?isLive=False,g016,p014,Brad Gilbert,Brad Pearce,9,7,42,46,110,31,46,33,64,3,3,66,57,87,37,57,14,30
1994,https://www.atptour.com//en/scores/1994/517/MS023/match-stats?isLive=False,s403,o099,Jonathan Stark,Alex O'Brien,14,0,69,0,68,37,47,11,21,8,3,61,39,64,24,39,16,25
1994,https://www.atptour.com//en/scores/1994/517/MS024/match-stats?isLive=False,a031,s424,Jimmy Arias,Fabrice Santoro,0,1,70,47,67,34,47,12,20,1,1,57,46,81,30,46,17,35
1994,https://www.atptour.com//en/scores/1994/517/MS028/match-stats?isLive=False,f192,b401,Renzo Furlan,Steve Bryan,1,1,62,33,53,22,33,10,20,0,3,56,35,62,21,35,8,27
1994,https://www.atptour.com//en/scores/1994/517/MS019/match-stats?isLive=False,m048,b298,Patrick McEnroe,Neil Borwick,1,4,61,34,56,24,34,11,22,2,3,60,38,63,21,38,9,25
1994,https://www.atptour.com//en/scores/1994/517/MS029/match-stats?isLive=False,c270,p198,Cristiano Caratti,Dimitri Poliakov,2,3,67,46,69,34,46,8,23,3,6,54,34,63,24,34,10,29
1994,https://www.atptour.com//en/scores/1994/517/MS022/match-stats?isLive=False,f236,p048,Axel Finnberg,Chris Pridham,6,1,47,26,55,22,26,17,29,2,5,55,34,62,23,34,13,28
1994,https://www.atptour.com//en/scores/1994/517/MS030/match-stats?isLive=False,f191,s329,Doug Flach,Cyril Suk,2,3,61,46,76,33,46,15,30,1,3,54,41,76,29,41,14,35
1994,https://www.atptour.com//en/scores/1994/517/MS026/match-stats?isLive=False,f031,h251,Jean-Philippe Fleurian,Tommy Ho,2,0,67,0,55,26,37,12,18,3,5,59,44,74,26,44,12,30
1994,https://www.atptour.com//en/scores/1994/517/MS017/match-stats?isLive=False,g039,u024,Jim Grabb,Kevin Ullyett,7,8,67,72,107,53,72,14,35,4,6,56,66,117,45,66,24,51
1994,https://www.atptour.com//en/scores/1994/517/MS025/match-stats?isLive=False,j100,w150,Michael Joyce,Chris Wilkinson,2,1,49,23,47,15,23,18,24,6,4,59,30,51,15,30,8,21
1994,https://www.atptour.com//en/scores/1994/517/MS021/match-stats?isLive=False,k030,j084,Patrik Kuhnen,Lars Jonsson,5,0,56,0,43,19,24,11,19,2,1,72,47,65,23,47,8,18
1994,https://www.atptour.com//en/scores/1994/517/MS018/match-stats?isLive=False,p233,r224,Jared Palmer,Maurice Ruah,5,3,66,41,62,33,41,12,21,3,6,52,33,64,23,33,15,31
1994,https://www.atptour.com//en/scores/1994/301/MS001/match-stats?isLive=False,g182,m048,Magnus Gustafsson,Patrick McEnroe,3,4,59,29,49,22,29,12,20,2,0,70,45,64,25,45,4,19
1994,https://www.atptour.com//en/scores/1994/301/MS002/match-stats?isLive=False,g182,e113,Magnus Gustafsson,Thomas Enqvist,0,1,69,46,67,34,46,11,21,3,5,51,46,90,28,46,21,44
1994,https://www.atptour.com//en/scores/1994/301/MS003/match-stats?isLive=False,m048,b305,Patrick McEnroe,Karsten Braasch,1,2,81,73,90,53,73,10,17,17,1,53,50,94,43,50,22,44
1994,https://www.atptour.com//en/scores/1994/301/MS004/match-stats?isLive=False,g182,c216,Magnus Gustafsson,Tomas Carbonell,0,2,71,32,45,24,32,7,13,1,8,60,30,50,13,30,8,20
1994,https://www.atptour.com//en/scores/1994/301/MS005/match-stats?isLive=False,e113,s321,Thomas Enqvist,Brett Steven,1,4,63,55,87,35,55,16,32,1,3,64,54,85,35,54,17,31
1994,https://www.atptour.com//en/scores/1994/301/MS006/match-stats?isLive=False,m048,o098,Patrick McEnroe,Marcos Ondruska,0,3,59,44,75,32,44,14,31,10,5,56,50,89,34,50,17,39
1994,https://www.atptour.com//en/scores/1994/301/MS007/match-stats?isLive=False,b305,h025,Karsten Braasch,Jakob Hlasek,8,3,39,21,54,19,21,17,33,1,4,49,28,57,16,28,14,29
1994,https://www.atptour.com//en/scores/1994/301/MS008/match-stats?isLive=False,g182,s406,Magnus Gustafsson,Grant Stafford,1,9,63,65,103,40,65,21,38,2,3,68,66,97,41,66,12,31
1994,https://www.atptour.com//en/scores/1994/301/MS015/match-stats?isLive=False,h025,v037,Jakob Hlasek,Alexander Volkov,7,3,56,50,90,38,50,23,40,7,4,48,48,99,35,48,25,51
1994,https://www.atptour.com//en/scores/1994/301/MS010/match-stats?isLive=False,s321,f204,Brett Steven,Oliver Fernandez,2,3,58,67,115,42,67,26,48,1,3,77,86,111,53,86,10,25
1994,https://www.atptour.com//en/scores/1994/301/MS013/match-stats?isLive=False,o098,t136,Marcos Ondruska,Jeff Tarango,7,5,60,58,96,44,58,18,38,6,2,68,67,98,47,67,14,31
1994,https://www.atptour.com//en/scores/1994/301/MS011/match-stats?isLive=False,e113,s424,Thomas Enqvist,Fabrice Santoro,5,2,52,47,91,32,47,18,44,1,8,65,51,79,27,51,9,28
1994,https://www.atptour.com//en/scores/1994/301/MS014/match-stats?isLive=False,b305,r186,Karsten Braasch,Guillaume Raoux,9,0,55,0,66,29,36,16,30,1,5,56,35,63,27,35,10,28
1994,https://www.atptour.com//en/scores/1994/301/MS009/match-stats?isLive=False,c216,g287,Tomas Carbonell,James Greenhalgh,0,4,82,72,88,47,72,5,16,3,2,51,40,78,28,40,15,38
1994,https://www.atptour.com//en/scores/1994/301/MS012/match-stats?isLive=False,m048,g108,Patrick McEnroe,Rodolphe Gilbert,2,1,73,74,102,50,74,15,28,10,2,44,45,102,32,45,29,57
1994,https://www.atptour.com//en/scores/1994/301/MS016/match-stats?isLive=False,g182,b397,Magnus Gustafsson,Byron Black,2,0,67,0,39,21,26,8,13,0,4,57,30,53,14,30,9,23
1994,https://www.atptour.com//en/scores/1994/301/MS031/match-stats?isLive=False,v037,v175,Alexander Volkov,Christian Vinck,4,3,49,25,51,18,25,17,26,2,4,50,28,56,19,28,11,28
1994,https://www.atptour.com//en/scores/1994/301/MS020/match-stats?isLive=False,s321,w136,Brett Steven,Todd Woodbridge,2,2,58,30,52,23,30,11,22,0,3,61,45,74,27,45,13,29
1994,https://www.atptour.com//en/scores/1994/301/MS027/match-stats?isLive=False,o098,b484,Marcos Ondruska,Lars Burgsmuller,5,5,43,35,81,27,35,17,46,2,5,58,42,73,21,42,12,31
1994,https://www.atptour.com//en/scores/1994/301/MS024/match-stats?isLive=False,g108,r237,Rodolphe Gilbert,Greg Rusedski,4,4,52,50,97,38,50,31,47,18,13,56,55,99,46,55,22,44
1994,https://www.atptour.com//en/scores/1994/301/MS023/match-stats?isLive=False,s424,p233,Fabrice Santoro,Jared Palmer,1,5,63,47,75,31,47,11,28,1,5,46,29,63,16,29,15,34
1994,https://www.atptour.com//en/scores/1994/301/MS029/match-stats?isLive=False,b305,d279,Karsten Braasch,Steven Downs,8,1,38,20,52,17,20,19,32,2,6,53,37,70,21,37,17,33
1994,https://www.atptour.com//en/scores/1994/301/MS018/match-stats?isLive=False,c216,p273,Tomas Carbonell,David Prinosil,2,4,72,41,57,29,41,8,16,4,8,44,27,62,18,27,12,35
1994,https://www.atptour.com//en/scores/1994/301/MS022/match-stats?isLive=False,e113,g254,Thomas Enqvist,Andrea Gaudenzi,9,4,56,40,71,32,40,20,31,4,5,56,40,71,32,40,15,31
1994,https://www.atptour.com//en/scores/1994/301/MS021/match-stats?isLive=False,f204,c328,Oliver Fernandez,Kenneth Carlsen,2,0,76,0,49,27,37,7,12,1,2,47,23,49,11,23,15,26
1994,https://www.atptour.com//en/scores/1994/301/MS019/match-stats?isLive=False,g287,k030,James Greenhalgh,Patrik Kuhnen,12,2,56,34,61,27,34,17,27,1,2,58,31,53,22,31,11,22
1994,https://www.atptour.com//en/scores/1994/301/MS030/match-stats?isLive=False,h025,e025,Jakob Hlasek,Kelly Evernden,2,1,54,35,65,28,35,20,30,0,1,41,32,78,19,32,26,46
1994,https://www.atptour.com//en/scores/1994/301/MS025/match-stats?isLive=False,m048,g250,Patrick McEnroe,Michael Geserer,5,2,67,64,95,44,64,18,31,10,2,68,69,101,44,69,14,32
1994,https://www.atptour.com//en/scores/1994/301/MS017/match-stats?isLive=False,s406,s380,Grant Stafford,Bryan Shelton,4,3,72,36,50,30,36,7,14,5,6,45,18,40,12,18,7,22
1994,https://www.atptour.com//en/scores/1994/301/MS026/match-stats?isLive=False,t136,p045,Jeff Tarango,Gianluca Pozzi,4,3,62,69,112,47,69,18,43,7,8,46,46,101,27,46,26,55
1994,https://www.atptour.com//en/scores/1994/494/MS001/match-stats?isLive=False,c274,r203,Michael Chang,David Rikl,3,1,48,27,56,21,27,16,29,0,1,57,31,54,20,31,6,23
1994,https://www.atptour.com//en/scores/1994/494/MS002/match-stats?isLive=False,c274,e121,Michael Chang,Younes El Aynaoui,1,2,59,29,49,25,29,12,20,4,4,52,32,61,20,32,14,29
1994,https://www.atptour.com//en/scores/1994/494/MS003/match-stats?isLive=False,r203,r224,David Rikl,Maurice Ruah,2,3,58,60,104,37,60,29,44,3,1,51,44,86,32,44,20,42
1994,https://www.atptour.com//en/scores/1994/494/MS005/match-stats?isLive=False,e121,w134,Younes El Aynaoui,Bing Chao Lin,2,2,55,38,69,28,38,16,31,2,2,55,29,53,21,29,10,24
1994,https://www.atptour.com//en/scores/1994/494/MS007/match-stats?isLive=False,r203,f031,David Rikl,Jean-Philippe Fleurian,4,6,55,36,65,27,36,16,29,3,1,48,32,66,19,32,17,34
1994,https://www.atptour.com//en/scores/1994/494/MS006/match-stats?isLive=False,r224,a203,Maurice Ruah,Karim Alami,1,1,51,38,75,25,38,22,37,2,3,61,46,75,35,46,9,29
1994,https://www.atptour.com//en/scores/1994/494/MS008/match-stats?isLive=False,c274,c375,Michael Chang,Marcelo Charpentier,6,2,50,23,46,18,23,15,23,1,1,68,49,72,23,49,15,23
1994,https://www.atptour.com//en/scores/1994/494/MS010/match-stats?isLive=False,e121,b401,Younes El Aynaoui,Steve Bryan,6,1,56,14,25,13,14,5,11,0,3,62,26,42,14,26,7,16
1994,https://www.atptour.com//en/scores/1994/494/MS011/match-stats?isLive=False,w134,o009,Bing Chao Lin,Andrei Olhovskiy,2,2,66,47,71,35,47,12,24,6,1,57,33,58,23,33,14,25
1994,https://www.atptour.com//en/scores/1994/494/MS014/match-stats?isLive=False,f031,s454,Jean-Philippe Fleurian,Stephane Simian,2,2,39,15,38,13,15,19,23,3,4,40,16,40,13,16,4,24
1994,https://www.atptour.com//en/scores/1994/494/MS013/match-stats?isLive=False,a203,s080,Karim Alami,Carl-Uwe Steeb,1,0,47,0,19,6,9,8,10,0,0,54,7,13,3,7,3,6
1994,https://www.atptour.com//en/scores/1994/494/MS015/match-stats?isLive=False,r203,j084,David Rikl,Lars Jonsson,2,1,70,14,20,8,14,3,6,0,0,55,12,22,8,12,2,10
1994,https://www.atptour.com//en/scores/1994/494/MS012/match-stats?isLive=False,r224,c270,Maurice Ruah,Cristiano Caratti,2,4,50,48,96,32,48,30,48,6,9,60,63,105,39,63,15,42
1994,https://www.atptour.com//en/scores/1994/494/MS009/match-stats?isLive=False,w011,b446,Robbie Weiss,Jonas Bjorkman,1,0,65,0,60,25,39,12,21,1,6,55,27,49,16,27,10,22
1994,https://www.atptour.com//en/scores/1994/494/MS016/match-stats?isLive=False,c274,w153,Michael Chang,Bonit Wiryawan,2,3,34,11,32,9,11,12,21,0,4,62,51,82,24,51,9,31
1994,https://www.atptour.com//en/scores/1994/494/MS031/match-stats?isLive=False,j084,h223,Lars Jonsson,Paul Haarhuis,1,0,63,0,48,19,30,14,18,3,1,46,25,54,14,25,10,29
1994,https://www.atptour.com//en/scores/1994/494/MS020/match-stats?isLive=False,e121,s537,Younes El Aynaoui,Suwandi Suwandi,9,2,58,54,93,35,54,23,39,7,2,56,61,109,39,61,21,48
1994,https://www.atptour.com//en/scores/1994/494/MS027/match-stats?isLive=False,s080,p235,Carl-Uwe Steeb,Stefano Pescosolido,5,4,54,38,71,23,38,17,33,2,9,46,41,90,26,41,18,49
1994,https://www.atptour.com//en/scores/1994/494/MS024/match-stats?isLive=False,c270,e106,Cristiano Caratti,Jacco Eltingh,7,5,62,65,105,45,65,22,40,9,4,63,60,96,40,60,16,36
1994,https://www.atptour.com//en/scores/1994/494/MS023/match-stats?isLive=False,o009,m032,Andrei Olhovskiy,Richard Matuszewski,5,6,54,51,95,39,51,19,44,4,6,63,66,104,39,66,20,38
1994,https://www.atptour.com//en/scores/1994/494/MS019/match-stats?isLive=False,b446,f192,Jonas Bjorkman,Renzo Furlan,2,5,46,44,96,30,44,28,52,2,2,58,55,95,32,55,21,40
1994,https://www.atptour.com//en/scores/1994/494/MS028/match-stats?isLive=False,s454,b298,Stephane Simian,Neil Borwick,1,5,52,35,67,30,35,22,32,4,5,62,53,86,38,53,18,33
1994,https://www.atptour.com//en/scores/1994/494/MS026/match-stats?isLive=False,a203,a213,Karim Alami,Stephane Andriolo,4,0,48,0,52,19,25,19,27,2,6,64,38,59,24,38,8,21
1994,https://www.atptour.com//en/scores/1994/494/MS021/match-stats?isLive=False,b401,a028,Steve Bryan,Alex Antonitsch,0,1,75,38,51,25,38,6,13,2,3,40,21,53,13,21,11,32
1994,https://www.atptour.com//en/scores/1994/494/MS017/match-stats?isLive=False,c375,h261,Marcelo Charpentier,Sebastien Hette,0,0,79,0,53,25,42,6,11,1,10,55,35,64,19,35,8,29
1994,https://www.atptour.com//en/scores/1994/494/MS029/match-stats?isLive=False,f031,o086,Jean-Philippe Fleurian,Daniel Orsanic,4,0,54,0,37,17,20,11,17,0,4,48,25,52,11,25,13,27
1994,https://www.atptour.com//en/scores/1994/494/MS022/match-stats?isLive=False,w134,v136,Bing Chao Lin,Milen Velev,3,1,54,31,57,23,31,16,26,1,1,54,38,70,22,38,9,32
1994,https://www.atptour.com//en/scores/1994/494/MS030/match-stats?isLive=False,r203,o015,David Rikl,Menno Oosting,3,2,65,15,23,8,15,3,8,2,5,49,18,37,11,18,10,19
1994,https://www.atptour.com//en/scores/1994/494/MS025/match-stats?isLive=False,r224,h251,Maurice Ruah,Tommy Ho,0,0,60,0,20,7,12,5,8,2,5,50,15,30,10,15,8,15
1994,https://www.atptour.com//en/scores/1994/494/MS018/match-stats?isLive=False,w011,d015,Robbie Weiss,Olivier Delaitre,3,1,68,42,62,26,42,13,20,2,9,43,41,95,23,41,21,54
1994,https://www.atptour.com//en/scores/1994/338/MS001/match-stats?isLive=False,s402,l018,Pete Sampras,Ivan Lendl,6,1,65,43,66,33,43,17,23,12,3,58,43,74,34,43,15,31
1994,https://www.atptour.com//en/scores/1994/338/MS002/match-stats?isLive=False,s402,k148,Pete Sampras,Petr Korda,4,5,41,24,58,15,24,17,34,2,8,64,41,64,19,41,8,23
1994,https://www.atptour.com//en/scores/1994/338/MS003/match-stats?isLive=False,l018,m442,Ivan Lendl,Todd Martin,10,1,57,28,49,25,28,13,21,6,5,51,32,63,24,32,14,31
1994,https://www.atptour.com//en/scores/1994/338/MS004/match-stats?isLive=False,s402,k023,Pete Sampras,Aaron Krickstein,8,2,47,20,43,18,20,12,23,0,1,54,28,52,15,28,9,24
1994,https://www.atptour.com//en/scores/1994/338/MS005/match-stats?isLive=False,k148,v141,Petr Korda,Daniel Vacek,3,2,65,28,43,23,28,8,15,3,3,57,27,47,15,27,9,20
1994,https://www.atptour.com//en/scores/1994/338/MS006/match-stats?isLive=False,m442,k181,Todd Martin,Nicklas Kulti,14,1,56,55,98,37,55,25,43,5,7,54,52,96,38,52,17,44
1994,https://www.atptour.com//en/scores/1994/338/MS007/match-stats?isLive=False,l018,r016,Ivan Lendl,Richey Reneberg,28,4,45,47,104,41,47,26,57,3,2,55,58,105,42,58,23,47
1994,https://www.atptour.com//en/scores/1994/338/MS008/match-stats?isLive=False,s402,s331,Pete Sampras,Jason Stoltenberg,6,3,55,46,84,33,46,20,38,6,3,55,51,92,32,51,19,41
1994,https://www.atptour.com//en/scores/1994/338/MS010/match-stats?isLive=False,v141,m099,Daniel Vacek,Thomas Muster,13,10,61,67,110,53,67,23,43,5,1,69,65,94,47,65,22,29
1994,https://www.atptour.com//en/scores/1994/338/MS011/match-stats?isLive=False,k148,m338,Petr Korda,Shuzo Matsuoka,2,6,63,62,98,46,62,15,36,6,3,53,47,89,34,47,20,42
1994,https://www.atptour.com//en/scores/1994/338/MS012/match-stats?isLive=False,m442,s014,Todd Martin,Emilio Sanchez,12,1,54,49,90,43,49,26,41,3,0,57,58,102,44,58,24,44
1994,https://www.atptour.com//en/scores/1994/338/MS009/match-stats?isLive=False,k023,r214,Aaron Krickstein,Marc Rosset,3,1,67,46,69,31,46,15,23,5,4,52,32,62,26,32,11,30
1994,https://www.atptour.com//en/scores/1994/338/MS013/match-stats?isLive=False,k181,c031,Nicklas Kulti,Andrei Chesnokov,7,3,54,54,100,45,54,22,46,2,7,53,52,99,37,52,24,47
1994,https://www.atptour.com//en/scores/1994/338/MS015/match-stats?isLive=False,l018,m408,Ivan Lendl,Jamie Morgan,11,1,57,35,61,27,35,14,26,3,9,56,46,82,34,46,12,36
1994,https://www.atptour.com//en/scores/1994/338/MS014/match-stats?isLive=False,r016,b053,Richey Reneberg,Arnaud Boetsch,4,2,46,29,63,19,29,21,34,3,6,56,41,73,29,41,10,32
