year,match link,p1 id (winner),p2 id (loser),p1 name,p2 name,p1 aces,p1 double faults,p1 FSP,p1 total first serves made,p1 total first serves hit,p1 total first serve points won,p1 total first serve points,p1 total second serve point won,p1 total second serve points,p2 aces,p2 double faults,p2 FSP,p2 total first serves made,p2 total first serves hit,p2 total first serve points won,p2 total first serve points,p2 total second serve point won,p2 total second serve points
2013,https://www.atptour.com//en/scores/2013/451/MS010/match-stats?isLive=False,d402,y061,Nikolay Davydenko,Mikhail Youzhny,1,1,64,43,67,33,43,14,24,3,2,54,40,74,23,40,21,34
2013,https://www.atptour.com//en/scores/2013/451/MS014/match-stats?isLive=False,l797,t840,Lukas Lacko,Viktor Troicki,5,2,56,33,59,26,33,15,26,9,1,65,44,68,27,44,13,24
2013,https://www.atptour.com//en/scores/2013/451/MS011/match-stats?isLive=False,ba98,k540,Simone Bolelli,Lukasz Kubot,7,2,60,41,68,33,41,12,27,6,3,53,45,85,29,45,22,40
2013,https://www.atptour.com//en/scores/2013/451/MS012/match-stats?isLive=False,bc72,sk47,Daniel Brands,Mohamed Safwat,9,1,65,56,86,43,56,17,30,4,1,65,49,75,37,49,10,26
2013,https://www.atptour.com//en/scores/2013/451/MS009/match-stats?isLive=False,l503,r685,Paolo Lorenzi,Lukas Rosol,1,0,60,25,42,20,25,11,17,2,1,55,31,56,17,31,8,25
2013,https://www.atptour.com//en/scores/2013/451/MS016/match-stats?isLive=False,f401,ba65,David Ferrer,Dustin Brown,2,5,64,55,86,41,55,17,31,14,3,63,64,101,40,64,18,37
2013,https://www.atptour.com//en/scores/2013/451/MS031/match-stats?isLive=False,g628,h442,Richard Gasquet,Jan Hernych,6,3,53,32,60,23,32,17,28,2,0,59,32,54,23,32,9,22
2013,https://www.atptour.com//en/scores/2013/451/MS027/match-stats?isLive=False,k435,d646,Philipp Kohlschreiber,Ivan Dodig,6,0,69,41,59,34,41,12,18,7,1,61,37,61,28,37,11,24
2013,https://www.atptour.com//en/scores/2013/451/MS020/match-stats?isLive=False,y061,b896,Mikhail Youzhny,Benjamin Becker,5,1,64,66,103,46,66,21,37,12,3,50,45,90,37,45,17,45
2013,https://www.atptour.com//en/scores/2013/451/MS024/match-stats?isLive=False,bc72,ca12,Daniel Brands,Jeremy Chardy,6,2,75,43,57,36,43,7,14,6,6,55,31,56,24,31,14,25
2013,https://www.atptour.com//en/scores/2013/451/MS028/match-stats?isLive=False,t840,p436,Viktor Troicki,Bjorn Phau,7,2,62,50,81,39,50,19,31,3,1,60,50,83,36,50,19,33
2013,https://www.atptour.com//en/scores/2013/451/MS023/match-stats?isLive=False,k540,l397,Lukasz Kubot,Feliciano Lopez,7,1,75,44,59,29,44,8,15,6,4,48,29,60,16,29,12,31
2013,https://www.atptour.com//en/scores/2013/451/MS019/match-stats?isLive=False,r685,a596,Lukas Rosol,Pablo Andujar,3,4,58,44,76,30,44,17,32,0,3,68,51,75,27,51,10,24
2013,https://www.atptour.com//en/scores/2013/451/MS022/match-stats?isLive=False,ba98,g676,Simone Bolelli,Daniel Gimeno-Traver,6,2,68,69,101,52,69,21,32,13,4,61,75,123,53,75,27,48
2013,https://www.atptour.com//en/scores/2013/451/MS021/match-stats?isLive=False,d402,h528,Nikolay Davydenko,Victor Hanescu,2,0,80,47,59,33,47,8,12,1,0,78,38,49,22,38,3,11
2013,https://www.atptour.com//en/scores/2013/451/MS017/match-stats?isLive=False,k839,r383,Tobias Kamke,Ruben Ramirez Hidalgo,3,2,62,24,39,17,24,9,15,3,4,52,25,48,12,25,8,23
2013,https://www.atptour.com//en/scores/2013/451/MS029/match-stats?isLive=False,l797,g476,Lukas Lacko,Guillermo Garcia-Lopez,4,3,48,43,89,33,43,25,46,8,3,63,49,78,33,49,13,29
2013,https://www.atptour.com//en/scores/2013/451/MS018/match-stats?isLive=False,l503,r772,Paolo Lorenzi,Albert Ramos-Vinolas,0,1,69,49,71,35,49,12,22,2,2,48,31,65,23,31,15,34
2013,https://www.atptour.com//en/scores/2013/451/MS026/match-stats?isLive=False,mc65,z367,Gael Monfils,Mousa Shanan Zayed,3,4,73,37,51,26,37,6,14,0,1,73,30,41,9,30,4,11
2013,https://www.atptour.com//en/scores/2013/451/MS025/match-stats?isLive=False,sk47,ac23,Mohamed Safwat,Jabor Al-Mutawa,4,1,71,22,31,19,22,6,9,0,2,52,16,31,4,16,3,15
2013,https://www.atptour.com//en/scores/2013/451/MS030/match-stats?isLive=False,z189,f510,Grega Zemlja,Fabio Fognini,4,3,55,41,75,27,41,18,34,2,4,55,52,94,32,52,18,42
2013,https://www.atptour.com//en/scores/2013/451/QS004/match-stats?isLive=False,k839,v490,Tobias Kamke,Matteo Viola,1,0,61,35,57,29,35,11,22,0,3,69,49,71,28,49,9,22
2013,https://www.atptour.com//en/scores/2013/451/QS006/match-stats?isLive=False,h442,o264,Jan Hernych,Josselin Ouanna,1,1,76,31,41,27,31,9,10,3,3,59,37,63,25,37,8,26
2013,https://www.atptour.com//en/scores/2013/451/QS005/match-stats?isLive=False,ba65,b678,Dustin Brown,Michael Berrer,7,0,73,47,64,34,47,10,17,1,1,73,56,77,37,56,11,21
2013,https://www.atptour.com//en/scores/2013/451/QS007/match-stats?isLive=False,bc72,m915,Daniel Brands,Daniel Munoz de la Nava,8,2,73,75,103,56,75,13,28,7,8,65,74,114,55,74,19,40
2013,https://www.atptour.com//en/scores/2013/451/QS008/match-stats?isLive=False,k839,sl28,Tobias Kamke,Jan-Lennard Struff,3,2,62,33,53,25,33,14,20,1,4,57,30,53,23,30,7,23
2013,https://www.atptour.com//en/scores/2013/451/QS012/match-stats?isLive=False,o264,l987,Josselin Ouanna,Dusan Lajovic,6,4,65,61,94,45,61,18,33,4,2,65,59,91,36,59,18,32
2013,https://www.atptour.com//en/scores/2013/451/QS009/match-stats?isLive=False,v490,g531,Matteo Viola,Mohammad Ghareeb,3,1,66,49,74,35,49,14,25,2,0,72,39,54,26,39,7,15
2013,https://www.atptour.com//en/scores/2013/451/QS011/match-stats?isLive=False,b678,a829,Michael Berrer,Radu Albot,3,2,62,32,52,24,32,12,20,1,1,58,31,53,17,31,10,22
2013,https://www.atptour.com//en/scores/2013/451/QS013/match-stats?isLive=False,h442,c582,Jan Hernych,Marco Chiudinelli,9,0,69,35,51,28,35,7,16,3,4,71,42,59,26,42,6,17
2013,https://www.atptour.com//en/scores/2013/451/QS015/match-stats?isLive=False,bc72,k771,Daniel Brands,Marsel Ilhan,11,0,80,56,70,41,56,8,14,7,2,68,50,74,37,50,8,24
2013,https://www.atptour.com//en/scores/2013/451/QS010/match-stats?isLive=False,ba65,g967,Dustin Brown,Peter Gojowczyk,18,4,62,61,99,51,61,16,38,2,6,55,50,91,33,50,21,41
2013,https://www.atptour.com//en/scores/2013/451/QS014/match-stats?isLive=False,m915,g753,Daniel Munoz de la Nava,David Guez,6,0,65,24,37,22,24,10,13,1,4,55,28,51,16,28,9,23
2013,https://www.atptour.com//en/scores/2013/451/QS016/match-stats?isLive=False,k839,mb94,Tobias Kamke,Abdullah Maqdes,0,3,48,26,54,18,26,14,28,0,2,71,40,56,20,40,4,16
2013,https://www.atptour.com//en/scores/2013/451/QS020/match-stats?isLive=False,g967,k336,Peter Gojowczyk,Ivo Karlovic,9,4,63,43,68,29,43,16,25,17,2,62,49,79,39,49,10,30
2013,https://www.atptour.com//en/scores/2013/451/QS024/match-stats?isLive=False,o264,y070,Josselin Ouanna,Michael Yani,13,2,66,44,67,34,44,12,23,3,0,68,44,65,26,44,13,21
2013,https://www.atptour.com//en/scores/2013/451/QS028/match-stats?isLive=False,g753,v564,David Guez,Antonio Veic,3,2,56,63,113,44,63,23,50,1,3,74,85,115,48,85,17,30
2013,https://www.atptour.com//en/scores/2013/451/QS019/match-stats?isLive=False,v490,a789,Matteo Viola,Maxime Authom,8,4,67,64,95,43,64,15,31,1,3,51,37,73,28,37,13,36
2013,https://www.atptour.com//en/scores/2013/451/QS023/match-stats?isLive=False,b678,g806,Michael Berrer,Andrey Golubev,2,0,64,35,55,29,35,13,20,5,2,68,32,47,26,32,6,15
2013,https://www.atptour.com//en/scores/2013/451/QS027/match-stats?isLive=False,c582,r588,Marco Chiudinelli,Nicolas Renavand,4,2,64,72,112,52,72,22,40,11,2,66,67,101,46,67,18,34
2013,https://www.atptour.com//en/scores/2013/451/QS031/match-stats?isLive=False,bc72,r782,Daniel Brands,Julian Reister,11,1,79,65,82,44,65,12,17,7,2,86,79,92,51,79,5,13
2013,https://www.atptour.com//en/scores/2013/451/QS022/match-stats?isLive=False,a829,p701,Radu Albot,Michal Przysiezny,2,1,69,63,91,35,63,16,28,13,1,57,64,112,41,64,17,48
2013,https://www.atptour.com//en/scores/2013/451/QS021/match-stats?isLive=False,ba65,ma38,Dustin Brown,Jan Mertl,11,1,60,62,104,49,62,19,42,8,4,62,52,84,39,52,17,32
2013,https://www.atptour.com//en/scores/2013/451/QS018/match-stats?isLive=False,g531,ab46,Mohammad Ghareeb,Abdulrahman Al Harib,3,0,69,27,39,20,27,8,12,0,2,72,28,39,11,28,2,11
2013,https://www.atptour.com//en/scores/2013/451/QS026/match-stats?isLive=False,h442,ca22,Jan Hernych,Pavol Cervenak,2,0,69,33,48,23,33,11,15,1,1,61,31,51,19,31,7,20
2013,https://www.atptour.com//en/scores/2013/451/QS030/match-stats?isLive=False,k771,ca99,Marsel Ilhan,Marius Copil,7,2,56,59,105,41,59,26,46,11,3,62,59,95,42,59,15,36
2013,https://www.atptour.com//en/scores/2013/451/QS025/match-stats?isLive=False,l987,mf09,Dusan Lajovic,Nikola Mektic,4,1,68,53,78,37,53,16,25,3,1,52,43,82,29,43,19,39
2013,https://www.atptour.com//en/scores/2013/451/QS029/match-stats?isLive=False,m915,me31,Daniel Munoz de la Nava,Vincent Millot,1,2,59,30,51,22,30,14,21,4,0,69,38,55,20,38,7,17
2013,https://www.atptour.com//en/scores/2013/451/QS017/match-stats?isLive=False,sl28,ac41,Jan-Lennard Struff,Ali Al-Saygh,4,0,59,17,29,14,17,10,12,0,6,62,24,39,8,24,3,15
2013,https://www.atptour.com//en/scores/2013/891/MS001/match-stats?isLive=False,t742,bd06,Janko Tipsarevic,Roberto Bautista Agut,8,1,56,37,66,32,37,14,29,5,3,66,52,79,31,52,15,27
2013,https://www.atptour.com//en/scores/2013/891/MS003/match-stats?isLive=False,t742,bh09,Janko Tipsarevic,Aljaz Bedene,9,0,62,50,81,36,50,18,31,8,5,56,48,86,34,48,15,38
2013,https://www.atptour.com//en/scores/2013/891/MS002/match-stats?isLive=False,bd06,pd31,Roberto Bautista Agut,Benoit Paire,3,3,65,62,95,44,62,13,33,15,6,54,46,85,36,46,15,39
2013,https://www.atptour.com//en/scores/2013/891/MS004/match-stats?isLive=False,bd06,ba47,Roberto Bautista Agut,Tomas Berdych,2,2,72,69,96,44,69,12,27,11,3,56,53,94,40,53,15,41
2013,https://www.atptour.com//en/scores/2013/891/MS007/match-stats?isLive=False,t742,sc47,Janko Tipsarevic,Go Soeda,9,1,70,32,46,27,32,6,14,6,0,56,34,61,19,34,10,27
2013,https://www.atptour.com//en/scores/2013/891/MS005/match-stats?isLive=False,pd31,c977,Benoit Paire,Marin Cilic,9,7,49,45,91,34,45,20,46,8,1,57,47,83,30,47,22,36
2013,https://www.atptour.com//en/scores/2013/891/MS006/match-stats?isLive=False,bh09,w367,Aljaz Bedene,Stan Wawrinka,5,3,63,45,71,32,45,18,26,5,2,68,49,72,31,49,10,23
2013,https://www.atptour.com//en/scores/2013/891/MS008/match-stats?isLive=False,ba47,d616,Tomas Berdych,Somdev Devvarman,4,0,51,20,39,16,20,16,19,2,1,68,38,56,23,38,3,18
2013,https://www.atptour.com//en/scores/2013/891/MS015/match-stats?isLive=False,t742,r613,Janko Tipsarevic,Edouard Roger-Vasselin,2,1,64,27,42,22,27,12,15,2,0,63,37,59,23,37,8,22
2013,https://www.atptour.com//en/scores/2013/891/MS010/match-stats?isLive=False,c977,sc77,Marin Cilic,Sergiy Stakhovsky,15,1,57,45,79,37,45,21,34,4,5,65,55,84,40,55,12,29
2013,https://www.atptour.com//en/scores/2013/891/MS013/match-stats?isLive=False,w367,sk94,Stan Wawrinka,Cedrik-Marcel Stebe,7,0,69,36,52,29,36,12,16,3,0,62,49,79,36,49,11,30
2013,https://www.atptour.com//en/scores/2013/891/MS011/match-stats?isLive=False,pd31,sc56,Benoit Paire,Dudi Sela,9,4,60,29,48,23,29,10,19,0,2,65,22,34,9,22,3,12
2013,https://www.atptour.com//en/scores/2013/891/MS012/match-stats?isLive=False,bh09,h756,Aljaz Bedene,Robin Haase,4,1,64,34,53,29,34,12,19,5,2,66,41,62,27,41,8,21
2013,https://www.atptour.com//en/scores/2013/891/MS014/match-stats?isLive=False,sc47,a487,Go Soeda,Prakash Amritraj,11,1,59,54,92,44,54,19,38,9,0,58,70,120,46,70,27,50
2013,https://www.atptour.com//en/scores/2013/891/MS009/match-stats?isLive=False,bd06,bc65,Roberto Bautista Agut,Matthias Bachinger,1,3,69,46,67,35,46,10,21,2,1,66,48,73,29,48,12,25
2013,https://www.atptour.com//en/scores/2013/891/MS023/match-stats?isLive=False,pd31,c723,Benoit Paire,Flavio Cipolla,6,4,49,33,67,27,33,14,34,2,2,72,41,57,26,41,7,16
2013,https://www.atptour.com//en/scores/2013/891/MS024/match-stats?isLive=False,h756,bf55,Robin Haase,Yuki Bhambri,4,3,74,50,68,39,50,10,18,8,3,67,39,58,27,39,9,19
2013,https://www.atptour.com//en/scores/2013/891/MS019/match-stats?isLive=False,bc65,l575,Matthias Bachinger,Yen-Hsun Lu,6,7,62,62,100,40,62,21,38,7,2,61,50,82,38,50,18,32
2013,https://www.atptour.com//en/scores/2013/891/MS028/match-stats?isLive=False,sc47,d864,Go Soeda,Evgeny Donskoy,1,1,44,20,45,16,20,17,25,5,3,49,18,37,12,18,5,19
2013,https://www.atptour.com//en/scores/2013/891/MS029/match-stats?isLive=False,a487,ra17,Prakash Amritraj,Guillaume Rufin,9,1,70,72,103,52,72,18,31,5,6,52,48,93,36,48,21,45
2013,https://www.atptour.com//en/scores/2013/891/MS018/match-stats?isLive=False,bd06,k834,Roberto Bautista Agut,Blaz Kavcic,2,2,72,55,76,34,55,9,21,4,4,53,45,85,29,45,13,40
2013,https://www.atptour.com//en/scores/2013/891/MS025/match-stats?isLive=False,bh09,sh90,Aljaz Bedene,Joao Sousa,6,2,65,34,52,27,34,11,18,0,2,64,37,58,16,37,14,21
2013,https://www.atptour.com//en/scores/2013/891/MS017/match-stats?isLive=False,d616,h571,Somdev Devvarman,Jan Hajek,7,0,56,28,50,24,28,12,22,0,1,61,28,46,13,28,9,18
2013,https://www.atptour.com//en/scores/2013/891/MS030/match-stats?isLive=False,r613,kb54,Edouard Roger-Vasselin,Andrey Kuznetsov,2,0,65,42,65,29,42,14,23,3,2,60,39,65,24,39,13,26
2013,https://www.atptour.com//en/scores/2013/891/MS022/match-stats?isLive=False,sc56,r548,Dudi Sela,Rajeev Ram,2,2,62,33,53,26,33,10,20,2,1,57,26,46,15,26,11,20
