2010,https://www.atptour.com//en/scores/2010/339/MS001/match-stats?isLive=False,r485,s694,Andy Roddick,Radek Stepanek,7,1,77,64,83,45,64,13,19,5,8,59,56,95,38,56,21,39
2010,https://www.atptour.com//en/scores/2010/339/MS002/match-stats?isLive=False,r485,ba47,Andy Roddick,Tomas Berdych,7,1,74,60,81,43,60,11,21,12,2,49,43,88,34,43,21,45
2010,https://www.atptour.com//en/scores/2010/339/MS003/match-stats?isLive=False,s694,mc65,Radek Stepanek,Gael Monfils,3,0,62,31,50,20,31,15,19,1,3,60,27,45,14,27,7,18
2010,https://www.atptour.com//en/scores/2010/339/MS004/match-stats?isLive=False,r485,g628,Andy Roddick,Richard Gasquet,16,1,75,45,60,39,45,10,15,6,2,57,38,67,31,38,14,29
2010,https://www.atptour.com//en/scores/2010/339/MS007/match-stats?isLive=False,s694,o234,Radek Stepanek,Wayne Odesnik,7,4,54,33,61,24,33,17,28,3,3,58,40,69,25,40,11,29
2010,https://www.atptour.com//en/scores/2010/339/MS006/match-stats?isLive=False,mc65,b676,Gael Monfils,James Blake,13,4,61,55,90,41,55,18,35,4,5,57,50,88,38,50,17,38
2010,https://www.atptour.com//en/scores/2010/339/MS005/match-stats?isLive=False,ba47,bd20,Tomas Berdych,Thomaz Bellucci,12,2,60,59,99,45,59,23,40,8,5,55,62,113,46,62,27,51
2010,https://www.atptour.com//en/scores/2010/339/MS008/match-stats?isLive=False,r485,bd59,Andy Roddick,Carsten Ball,9,0,83,49,59,41,49,8,10,8,3,53,36,68,26,36,18,32
2010,https://www.atptour.com//en/scores/2010/339/MS015/match-stats?isLive=False,s694,d801,Radek Stepanek,Alexandr Dolgopolov,11,7,65,70,108,53,70,18,38,9,6,50,49,98,40,49,22,49
2010,https://www.atptour.com//en/scores/2010/339/MS013/match-stats?isLive=False,mc65,s963,Gael Monfils,Florent Serra,16,6,52,53,101,41,53,23,48,9,3,63,72,114,49,72,17,42
2010,https://www.atptour.com//en/scores/2010/339/MS010/match-stats?isLive=False,ba47,b837,Tomas Berdych,Marcos Baghdatis,0,0,50,23,46,16,23,16,23,1,3,36,13,36,7,13,6,23
2010,https://www.atptour.com//en/scores/2010/339/MS011/match-stats?isLive=False,bd20,l336,Thomaz Bellucci,Harel Levy,7,1,62,53,86,42,53,20,33,6,1,53,42,79,39,42,18,37
2010,https://www.atptour.com//en/scores/2010/339/MS012/match-stats?isLive=False,b676,g436,James Blake,Marc Gicquel,13,2,54,51,95,42,51,23,44,8,5,54,65,120,45,65,30,55
2010,https://www.atptour.com//en/scores/2010/339/MS009/match-stats?isLive=False,g628,e690,Richard Gasquet,Matthew Ebden,6,2,63,37,59,30,37,12,22,5,0,65,36,55,22,36,9,19
2010,https://www.atptour.com//en/scores/2010/339/MS014/match-stats?isLive=False,o234,f444,Wayne Odesnik,Alejandro Falla,4,1,59,57,96,41,57,24,39,8,6,54,44,82,33,44,14,38
2010,https://www.atptour.com//en/scores/2010/339/MS016/match-stats?isLive=False,r485,l515,Andy Roddick,Peter Luczak,15,0,67,42,63,36,42,14,21,4,2,61,34,56,29,34,11,22
2010,https://www.atptour.com//en/scores/2010/339/MS031/match-stats?isLive=False,s694,mh30,Radek Stepanek,John Millman,3,2,74,34,46,29,34,3,12,1,4,52,27,52,14,27,10,25
2010,https://www.atptour.com//en/scores/2010/339/MS027/match-stats?isLive=False,mc65,d362,Gael Monfils,Taylor Dent,9,4,58,60,104,48,60,28,44,6,4,64,67,105,52,67,17,38
2010,https://www.atptour.com//en/scores/2010/339/MS020/match-stats?isLive=False,ba47,l836,Tomas Berdych,Nick Lindahl,3,1,59,27,46,24,27,14,19,6,1,59,41,69,26,41,14,28
2010,https://www.atptour.com//en/scores/2010/339/MS024/match-stats?isLive=False,b676,q927,James Blake,Sam Querrey,10,3,55,47,86,40,47,24,39,9,3,61,52,85,41,52,16,33
2010,https://www.atptour.com//en/scores/2010/339/MS019/match-stats?isLive=False,e690,m762,Matthew Ebden,Jurgen Melzer,12,1,70,35,50,30,35,12,15,2,1,55,29,53,16,29,15,24
2010,https://www.atptour.com//en/scores/2010/339/MS028/match-stats?isLive=False,f444,ca12,Alejandro Falla,Jeremy Chardy,2,2,42,25,59,19,25,24,34,6,2,57,32,56,25,32,11,24
2010,https://www.atptour.com//en/scores/2010/339/MS023/match-stats?isLive=False,bd20,c514,Thomaz Bellucci,JuanIgnacio Chela,12,4,67,58,87,37,58,14,29,1,1,54,38,71,20,38,17,33
2010,https://www.atptour.com//en/scores/2010/339/MS021/match-stats?isLive=False,b837,f339,Marcos Baghdatis,Mardy Fish,7,5,52,32,62,27,32,17,30,7,3,47,36,77,28,36,20,41
2010,https://www.atptour.com//en/scores/2010/339/MS017/match-stats?isLive=False,bd59,z168,Carsten Ball,Mischa Zverev,10,3,53,30,57,23,30,19,27,2,2,52,34,66,22,34,14,32
2010,https://www.atptour.com//en/scores/2010/339/MS030/match-stats?isLive=False,d801,ta46,Alexandr Dolgopolov,Bernard Tomic,13,1,60,37,62,29,37,13,25,2,1,60,45,75,33,45,10,30
2010,https://www.atptour.com//en/scores/2010/339/MS018/match-stats?isLive=False,g628,n289,Richard Gasquet,Jarkko Nieminen,5,4,53,51,97,33,51,27,46,4,0,68,58,85,38,58,14,27
2010,https://www.atptour.com//en/scores/2010/339/MS025/match-stats?isLive=False,g436,p624,Marc Gicquel,Philipp Petzschner,4,1,71,27,38,25,27,8,11,4,2,46,21,46,15,21,10,25
2010,https://www.atptour.com//en/scores/2010/339/MS022/match-stats?isLive=False,l336,l428,Harel Levy,Michael Llodra,8,0,66,23,35,18,23,10,12,0,0,78,36,46,17,36,3,10
2010,https://www.atptour.com//en/scores/2010/339/MS026/match-stats?isLive=False,s963,r782,Florent Serra,Julian Reister,9,1,63,67,107,46,67,28,40,7,1,73,105,143,69,105,19,38
2010,https://www.atptour.com//en/scores/2010/339/QS004/match-stats?isLive=False,l836,m680,Nick Lindahl,Xavier Malisse,8,6,65,42,65,32,42,9,23,5,1,51,32,63,20,32,12,31
2010,https://www.atptour.com//en/scores/2010/339/QS005/match-stats?isLive=False,d801,h933,Alexandr Dolgopolov,Kaden Hensel,6,0,64,49,76,38,49,16,27,5,3,57,32,56,23,32,12,24
2010,https://www.atptour.com//en/scores/2010/339/QS006/match-stats?isLive=False,r782,r977,Julian Reister,Matt Reid,12,0,71,74,104,53,74,22,30,9,3,61,59,96,45,59,15,37
2010,https://www.atptour.com//en/scores/2010/339/QS007/match-stats?isLive=False,e690,me05,Matthew Ebden,Marinko Matosevic,2,0,62,38,61,26,38,14,23,1,3,45,22,49,16,22,9,27
2010,https://www.atptour.com//en/scores/2010/339/QS008/match-stats?isLive=False,m680,ka43,Xavier Malisse,Matheson Klein,3,0,49,33,67,28,33,16,34,1,1,58,42,73,27,42,12,31
2010,https://www.atptour.com//en/scores/2010/339/QS010/match-stats?isLive=False,d801,s673,Alexandr Dolgopolov,Joseph Sirianni,12,2,53,40,75,37,40,20,35,5,5,47,47,99,33,47,28,52
2010,https://www.atptour.com//en/scores/2010/339/QS012/match-stats?isLive=False,r782,a806,Julian Reister,Miles Armstrong,2,0,68,27,40,22,27,10,13,3,3,47,27,57,17,27,14,30
2010,https://www.atptour.com//en/scores/2010/339/QS014/match-stats?isLive=False,me05,g940,Marinko Matosevic,Sam Groth,2,2,57,45,79,34,45,20,34,6,5,53,34,64,28,34,14,30
2010,https://www.atptour.com//en/scores/2010/339/QS015/match-stats?isLive=False,e690,k964,Matthew Ebden,Brydan Klein,7,0,62,28,45,26,28,9,17,1,3,57,31,54,17,31,9,23
2010,https://www.atptour.com//en/scores/2010/339/QS013/match-stats?isLive=False,r977,s842,Matt Reid,Andrea Stoppini,9,3,61,46,75,36,46,17,29,5,4,54,40,74,30,40,16,34
2010,https://www.atptour.com//en/scores/2010/339/QS011/match-stats?isLive=False,h933,j361,Kaden Hensel,Greg Jones,7,0,67,62,93,44,62,19,31,8,2,59,47,79,36,47,17,32
2010,https://www.atptour.com//en/scores/2010/339/QS009/match-stats?isLive=False,l836,l951,Nick Lindahl,Joel Lindner,12,2,68,64,94,53,64,17,30,12,4,67,64,95,51,64,13,31
2010,https://www.atptour.com//en/scores/2010/339/QS023/match-stats?isLive=False,j361,k459,Greg Jones,Sadik Kadir,8,0,62,33,53,27,33,15,20,1,1,64,38,59,26,38,11,21
2010,https://www.atptour.com//en/scores/2010/339/QS019/match-stats?isLive=False,l836,k839,Nick Lindahl,Tobias Kamke,4,3,77,67,87,48,67,11,20,2,1,77,76,99,47,76,14,23
2010,https://www.atptour.com//en/scores/2010/339/QS025/match-stats?isLive=False,a806,bh87,Miles Armstrong,Maverick Banes,14,5,59,64,109,49,64,21,45,3,5,62,65,105,46,65,21,40
2010,https://www.atptour.com//en/scores/2010/339/QS030/match-stats?isLive=False,e690,f634,Matthew Ebden,Isaac Frost,8,1,82,36,44,29,36,6,8,3,4,67,32,48,18,32,5,16
2010,https://www.atptour.com//en/scores/2010/339/QS029/match-stats?isLive=False,g940,cd94,Sam Groth,Jarryd Chaplin,9,2,73,36,49,32,36,8,13,3,2,64,36,56,28,36,6,20
2010,https://www.atptour.com//en/scores/2010/339/QS022/match-stats?isLive=False,h933,mk45,Kaden Hensel,Andrew Mcleod,8,2,69,33,48,25,33,10,15,3,3,57,33,58,17,33,9,25
2010,https://www.atptour.com//en/scores/2010/339/QS017/match-stats?isLive=False,ka43,rb23,Matheson Klein,Mark Richards,6,4,57,27,47,19,27,10,20,1,4,44,21,48,11,21,4,27
2010,https://www.atptour.com//en/scores/2010/339/QS018/match-stats?isLive=False,l951,mk40,Joel Lindner,Benjamin Mitchell,9,1,71,30,42,27,30,9,12,3,3,61,34,56,24,34,9,22
2010,https://www.atptour.com//en/scores/2010/339/QS026/match-stats?isLive=False,r977,kb95,Matt Reid,Jason Kubler,9,0,58,28,48,23,28,12,20,1,4,61,31,51,16,31,9,20
2010,https://www.atptour.com//en/scores/2010/339/QS021/match-stats?isLive=False,s673,d487,Joseph Sirianni,Lukas Dlouhy,8,4,61,67,110,47,67,25,43,7,13,58,62,106,40,62,22,44
2010,https://www.atptour.com//en/scores/2010/451/MS001/match-stats?isLive=False,d402,n409,Nikolay Davydenko,Rafael Nadal,2,4,74,73,99,45,73,12,26,1,2,63,57,91,38,57,18,34
