year,match link,p1 id (winner),p2 id (loser),p1 name,p2 name,p1 aces,p1 double faults,p1 FSP,p1 total first serves made,p1 total first serves hit,p1 total first serve points won,p1 total first serve points,p1 total second serve point won,p1 total second serve points,p2 aces,p2 double faults,p2 FSP,p2 total first serves made,p2 total first serves hit,p2 total first serve points won,p2 total first serve points,p2 total second serve point won,p2 total second serve points
2008,https://www.atptour.com//en/scores/2008/451/MS020/match-stats?isLive=False,mc10,r397,Andy Murray,Olivier Rochus,5,1,55,21,38,16,21,11,17,1,5,52,38,73,24,38,6,35
2008,https://www.atptour.com//en/scores/2008/451/MS027/match-stats?isLive=False,l360,k310,Ivan Ljubicic,Stefan Koubek,10,0,79,44,56,33,44,7,12,2,3,59,36,61,25,36,9,25
2008,https://www.atptour.com//en/scores/2008/451/MS028/match-stats?isLive=False,r336,k336,Christophe Rochus,Ivo Karlovic,3,2,69,49,71,38,49,11,22,16,1,70,45,64,34,45,7,19
2008,https://www.atptour.com//en/scores/2008/451/MS024/match-stats?isLive=False,k435,h472,Philipp Kohlschreiber,Oscar Hernandez,5,4,63,34,54,26,34,9,20,3,5,44,26,59,15,26,11,33
2008,https://www.atptour.com//en/scores/2008/451/MS023/match-stats?isLive=False,j129,a511,Thomas Johansson,Igor Andreev,3,1,69,24,35,21,24,7,11,0,1,64,23,36,8,23,5,13
2008,https://www.atptour.com//en/scores/2008/451/MS019/match-stats?isLive=False,t315,m824,Dmitry Tursunov,Albert Montanes,9,1,66,44,67,34,44,10,23,5,2,62,40,65,29,40,8,25
2008,https://www.atptour.com//en/scores/2008/451/MS022/match-stats?isLive=False,b678,h908,Michael Berrer,Abdulla Hajji,6,0,71,20,28,20,20,8,8,0,4,65,26,40,15,26,1,14
2008,https://www.atptour.com//en/scores/2008/451/MS018/match-stats?isLive=False,k316,d351,Nicolas Kiefer,Sebastien De Chaunac,3,0,59,26,44,25,26,8,18,5,1,65,41,63,23,41,9,22
2008,https://www.atptour.com//en/scores/2008/451/MS030/match-stats?isLive=False,l311,m595,Hyung-Taik Lee,Max Mirnyi,1,1,72,36,50,25,36,10,14,1,0,65,26,40,14,26,7,14
2008,https://www.atptour.com//en/scores/2008/451/MS017/match-stats?isLive=False,s424,sa93,Fabrice Santoro,Andreas Seppi,1,1,55,47,86,32,47,19,39,2,6,58,46,79,35,46,11,33
2008,https://www.atptour.com//en/scores/2008/451/MS021/match-stats?isLive=False,s636,p280,Rainer Schuettler,Andrei Pavel,3,2,55,41,74,31,41,15,33,5,2,61,39,64,23,39,12,25
2008,https://www.atptour.com//en/scores/2008/451/MS026/match-stats?isLive=False,t742,v251,Janko Tipsarevic,Santiago Ventura,2,3,53,43,81,33,43,20,38,9,3,50,53,105,38,53,22,52
2008,https://www.atptour.com//en/scores/2008/451/MS025/match-stats?isLive=False,v254,h502,Filippo Volandri,Diego Hartfield,4,7,71,86,121,55,86,15,35,3,5,63,70,112,45,70,16,42
2008,https://www.atptour.com//en/scores/2008/451/MS029/match-stats?isLive=False,w367,m590,Stan Wawrinka,Alberto Martin,5,0,50,23,46,19,23,12,23,1,2,54,35,65,18,35,12,30
2008,https://www.atptour.com//en/scores/2008/451/QS005/match-stats?isLive=False,m590,sc77,Alberto Martin,Sergiy Stakhovsky,1,1,61,40,66,26,40,14,26,2,5,52,31,60,19,31,14,29
2008,https://www.atptour.com//en/scores/2008/451/QS007/match-stats?isLive=False,r336,m759,Christophe Rochus,Wesley Moodie,2,1,68,40,59,27,40,15,19,9,3,67,31,46,25,31,4,15
2008,https://www.atptour.com//en/scores/2008/451/QS004/match-stats?isLive=False,d351,l523,Sebastien De Chaunac,Michael Lammer,12,2,54,70,129,44,70,30,59,2,5,64,67,104,42,67,18,37
2008,https://www.atptour.com//en/scores/2008/451/QS006/match-stats?isLive=False,d385,z072,Benedikt Dorsch,Nenad Zimonjic,4,1,75,52,69,39,52,7,17,9,1,68,41,60,28,41,10,19
2008,https://www.atptour.com//en/scores/2008/451/QS010/match-stats?isLive=False,m590,a499,Alberto Martin,Omar Alawadhi,5,5,52,46,89,34,46,22,43,0,1,63,40,63,24,40,13,23
2008,https://www.atptour.com//en/scores/2008/451/QS012/match-stats?isLive=False,z072,d487,Nenad Zimonjic,Lukas Dlouhy,5,3,74,56,76,39,56,9,20,5,7,58,58,100,39,58,18,42
2008,https://www.atptour.com//en/scores/2008/451/QS014/match-stats?isLive=False,m759,d551,Wesley Moodie,Farrukh Dustov,4,1,67,72,107,57,72,21,35,8,1,76,81,106,56,81,16,25
2008,https://www.atptour.com//en/scores/2008/451/QS015/match-stats?isLive=False,r336,c445,Christophe Rochus,Frantisek Cermak,2,2,67,36,54,26,36,12,18,11,5,60,52,87,32,52,13,35
2008,https://www.atptour.com//en/scores/2008/451/QS011/match-stats?isLive=False,sc77,sd23,Sergiy Stakhovsky,Artem Sitak,0,2,50,22,44,16,22,17,22,3,4,49,23,47,14,23,8,24
2008,https://www.atptour.com//en/scores/2008/451/QS009/match-stats?isLive=False,l523,a340,Michael Lammer,Francesco Aldi,1,1,64,47,74,30,47,14,27,4,3,65,46,71,29,46,11,25
2008,https://www.atptour.com//en/scores/2008/451/QS013/match-stats?isLive=False,d385,ba08,Benedikt Dorsch,Alberto Brizzi,4,0,57,28,49,21,28,17,21,3,1,56,29,52,17,29,14,23
2008,https://www.atptour.com//en/scores/2008/451/QS008/match-stats?isLive=False,d351,n437,Sebastien De Chaunac,Gianluca Naso,5,6,38,23,61,22,23,20,38,3,4,57,51,89,29,51,18,38
2008,https://www.atptour.com//en/scores/2008/451/QS016/match-stats?isLive=False,n437,l395,Gianluca Naso,Federico Luzzi,4,0,51,35,69,24,35,21,34,7,10,53,38,72,29,38,5,34
2008,https://www.atptour.com//en/scores/2008/451/QS020/match-stats?isLive=False,m590,b503,Alberto Martin,George Bastl,3,3,66,61,93,41,61,15,32,4,4,57,50,87,32,50,14,37
2008,https://www.atptour.com//en/scores/2008/451/QS024/match-stats?isLive=False,d487,d908,Lukas Dlouhy,Philipp Davydenko,7,4,67,22,33,21,22,5,11,0,2,70,33,47,13,33,4,14
2008,https://www.atptour.com//en/scores/2008/451/QS028/match-stats?isLive=False,m759,a742,Wesley Moodie,Ahmed Abdrabuh,5,1,57,16,28,15,16,9,12,0,4,42,15,36,6,15,4,21
2008,https://www.atptour.com//en/scores/2008/451/QS031/match-stats?isLive=False,r336,w224,Christophe Rochus,Rogier Wassen,5,3,73,48,66,33,48,10,18,2,4,55,30,55,18,30,9,25
2008,https://www.atptour.com//en/scores/2008/451/QS023/match-stats?isLive=False,sc77,h526,Sergiy Stakhovsky,Gregory Howe,5,1,56,24,43,23,24,10,19,0,1,71,32,45,17,32,4,13
2008,https://www.atptour.com//en/scores/2008/451/QS019/match-stats?isLive=False,l523,k745,Michael Lammer,Tom Krug,3,0,66,23,35,20,23,5,12,0,0,44,21,48,11,21,7,27
2008,https://www.atptour.com//en/scores/2008/451/QS027/match-stats?isLive=False,d385,j259,Benedikt Dorsch,Andis Juska,3,2,66,40,61,33,40,11,21,15,6,69,44,64,30,44,9,20
2008,https://www.atptour.com//en/scores/2008/451/QS021/match-stats?isLive=False,a499,a609,Omar Alawadhi,Khalid Al Nabhani,2,3,64,27,42,24,27,9,15,1,5,58,40,69,21,40,13,29
2008,https://www.atptour.com//en/scores/2008/451/QS018/match-stats?isLive=False,a340,f364,Francesco Aldi,Mariusz Fyrstenberg,0,7,65,40,62,31,40,10,22,4,3,54,43,79,23,43,16,36
2008,https://www.atptour.com//en/scores/2008/451/QS026/match-stats?isLive=False,ba08,ca18,Alberto Brizzi,Artur Chernov,6,4,67,39,58,30,39,8,19,0,5,59,39,66,23,39,12,27
2008,https://www.atptour.com//en/scores/2008/451/QS030/match-stats?isLive=False,c445,ma63,Frantisek Cermak,Aleksandr Mityaev,5,2,56,25,45,21,25,9,20,2,0,71,35,49,17,35,5,14
2008,https://www.atptour.com//en/scores/2008/451/QS017/match-stats?isLive=False,d351,u061,Sebastien De Chaunac,Adrian Ungur,7,1,63,46,73,31,46,17,27,0,4,61,46,76,31,46,12,30
2008,https://www.atptour.com//en/scores/2008/451/QS029/match-stats?isLive=False,d551,k406,Farrukh Dustov,Christopher Kas,2,1,75,27,36,24,27,5,9,1,2,43,22,51,10,22,13,29
2008,https://www.atptour.com//en/scores/2008/451/QS022/match-stats?isLive=False,sd23,a653,Artem Sitak,Mohammed Al Nabhani,9,0,53,21,40,19,21,13,19,0,4,65,33,51,17,33,8,18
2008,https://www.atptour.com//en/scores/2008/451/QS025/match-stats?isLive=False,z072,a324,Nenad Zimonjic,Simon Aspelin,15,5,63,36,57,31,36,11,21,3,3,66,61,93,38,61,14,32
2008,https://www.atptour.com//en/scores/2008/891/MS001/match-stats?isLive=False,y061,n409,Mikhail Youzhny,Rafael Nadal,9,0,70,23,33,21,23,7,10,1,1,66,21,32,10,21,2,11
2008,https://www.atptour.com//en/scores/2008/891/MS002/match-stats?isLive=False,n409,m605,Rafael Nadal,Carlos Moya,4,1,67,81,121,58,81,27,40,9,4,71,109,153,74,109,24,44
2008,https://www.atptour.com//en/scores/2008/891/MS003/match-stats?isLive=False,y061,c977,Mikhail Youzhny,Marin Cilic,3,0,67,29,43,24,29,9,14,3,2,46,35,76,21,35,18,41
2008,https://www.atptour.com//en/scores/2008/891/MS004/match-stats?isLive=False,n409,g476,Rafael Nadal,Guillermo Garcia-Lopez,1,0,67,30,45,24,30,12,15,6,5,46,24,52,18,24,9,28
2008,https://www.atptour.com//en/scores/2008/891/MS005/match-stats?isLive=False,m605,s963,Carlos Moya,Florent Serra,8,1,58,31,53,25,31,15,22,0,3,64,48,75,32,48,12,27
2008,https://www.atptour.com//en/scores/2008/891/MS006/match-stats?isLive=False,y061,m680,Mikhail Youzhny,Xavier Malisse,1,2,62,29,47,27,29,13,18,6,1,61,35,57,25,35,12,22
2008,https://www.atptour.com//en/scores/2008/891/MS007/match-stats?isLive=False,c977,h756,Marin Cilic,Robin Haase,6,1,56,48,86,35,48,21,38,5,4,60,51,85,35,51,15,34
2008,https://www.atptour.com//en/scores/2008/891/MS008/match-stats?isLive=False,n409,r548,Rafael Nadal,Rajeev Ram,4,0,71,32,45,24,32,11,13,0,2,63,27,43,17,27,4,16
2008,https://www.atptour.com//en/scores/2008/891/MS010/match-stats?isLive=False,m605,k596,Carlos Moya,Alexander Kudryavtsev,4,2,55,52,95,39,52,27,43,1,1,41,35,86,26,35,30,51
2008,https://www.atptour.com//en/scores/2008/891/MS013/match-stats?isLive=False,y061,r613,Mikhail Youzhny,Edouard Roger-Vasselin,1,3,62,46,74,30,46,17,28,1,3,70,57,82,35,57,9,25
2008,https://www.atptour.com//en/scores/2008/891/MS014/match-stats?isLive=False,c977,m873,Marin Cilic,Nicolas Mahut,8,3,57,30,53,23,30,12,23,4,4,64,47,74,32,47,8,27
2008,https://www.atptour.com//en/scores/2008/891/MS012/match-stats?isLive=False,m680,m762,Xavier Malisse,Jurgen Melzer,8,2,52,32,62,24,32,21,30,1,1,70,62,89,39,62,11,27
2008,https://www.atptour.com//en/scores/2008/891/MS009/match-stats?isLive=False,g476,e141,Guillermo Garcia-Lopez,Werner Eschauer,9,5,65,63,97,52,63,19,34,10,2,56,64,114,48,64,29,50
2008,https://www.atptour.com//en/scores/2008/891/MS015/match-stats?isLive=False,h756,z104,Robin Haase,Lovro Zovko,6,1,69,37,54,27,37,13,17,8,4,52,44,84,29,44,16,40
2008,https://www.atptour.com//en/scores/2008/891/MS011/match-stats?isLive=False,s963,v309,Florent Serra,Kristof Vliegen,3,3,56,60,107,44,60,23,47,13,3,62,67,108,46,67,21,41
2008,https://www.atptour.com//en/scores/2008/891/MS016/match-stats?isLive=False,n409,mb84,Rafael Nadal,Mathieu Montcourt,2,0,59,35,59,21,35,14,24,0,1,68,41,60,18,41,7,19
2008,https://www.atptour.com//en/scores/2008/891/MS031/match-stats?isLive=False,h756,b837,Robin Haase,Marcos Baghdatis,4,4,63,52,83,39,52,16,31,3,2,63,35,56,26,35,10,21
2008,https://www.atptour.com//en/scores/2008/891/MS020/match-stats?isLive=False,m605,g681,Carlos Moya,Teymuraz Gabashvili,5,1,70,31,44,21,31,9,13,4,3,56,36,64,19,36,9,28
2008,https://www.atptour.com//en/scores/2008/891/MS027/match-stats?isLive=False,y061,v207,Mikhail Youzhny,Jiri Vanek,7,2,70,49,70,35,49,11,21,4,0,63,29,46,18,29,5,17
2008,https://www.atptour.com//en/scores/2008/891/MS028/match-stats?isLive=False,m873,g512,Nicolas Mahut,Denis Gremelmayr,2,2,54,28,52,21,28,14,24,3,3,64,35,55,22,35,9,20
2008,https://www.atptour.com//en/scores/2008/891/MS024/match-stats?isLive=False,m762,c634,Jurgen Melzer,Paul Capdeville,6,0,60,30,50,25,30,13,20,3,1,60,36,60,26,36,8,24
2008,https://www.atptour.com//en/scores/2008/891/MS019/match-stats?isLive=False,e141,sc95,Werner Eschauer,Bartolome Salva-Vidal,4,4,58,63,108,50,63,27,45,2,2,61,66,108,52,66,22,42
2008,https://www.atptour.com//en/scores/2008/891/MS023/match-stats?isLive=False,v309,g436,Kristof Vliegen,Marc Gicquel,7,0,64,44,69,31,44,16,25,7,3,62,43,69,29,43,14,26
2008,https://www.atptour.com//en/scores/2008/891/MS029/match-stats?isLive=False,c977,t840,Marin Cilic,Viktor Troicki,7,2,52,48,93,38,48,24,45,3,3,53,51,97,31,51,28,46
2008,https://www.atptour.com//en/scores/2008/891/MS018/match-stats?isLive=False,g476,p467,Guillermo Garcia-Lopez,Alexander Peya,2,3,62,39,63,20,39,16,24,1,7,57,27,47,16,27,6,20
2008,https://www.atptour.com//en/scores/2008/891/MS021/match-stats?isLive=False,k596,a487,Alexander Kudryavtsev,Prakash Amritraj,6,3,49,49,99,36,49,29,50,3,2,66,65,98,42,65,17,33
2008,https://www.atptour.com//en/scores/2008/891/MS025/match-stats?isLive=False,m680,ma30,Xavier Malisse,Gilles Muller,7,2,56,25,45,24,25,12,20,6,1,65,41,63,28,41,11,22
2008,https://www.atptour.com//en/scores/2008/891/MS017/match-stats?isLive=False,r548,s809,Rajeev Ram,Yuri Schukin,9,1,71,63,89,47,63,14,26,4,2,64,52,81,36,52,19,29
2008,https://www.atptour.com//en/scores/2008/891/MS026/match-stats?isLive=False,r613,v505,Edouard Roger-Vasselin,Vishnu Vardhan,3,3,67,30,45,24,30,9,15,1,3,54,19,35,12,19,6,16
2008,https://www.atptour.com//en/scores/2008/891/MS022/match-stats?isLive=False,s963,n309,Florent Serra,Ivan Navarro,3,0,66,45,68,34,45,16,23,9,0,54,45,83,35,45,18,38
2008,https://www.atptour.com//en/scores/2008/891/MS030/match-stats?isLive=False,z104,a356,Lovro Zovko,Thierry Ascione,15,4,70,40,57,29,40,8,17,3,4,63,26,41,13,26,8,15
2008,https://www.atptour.com//en/scores/2008/891/QS004/match-stats?isLive=False,k596,k403,Alexander Kudryavtsev,Igor Kunitsyn,8,1,65,45,69,34,45,14,24,1,0,50,29,58,19,29,19,29
2008,https://www.atptour.com//en/scores/2008/891/QS005/match-stats?isLive=False,z104,p491,Lovro Zovko,Kristian Pless,12,3,55,38,69,33,38,16,31,3,9,55,43,78,34,43,10,35
2008,https://www.atptour.com//en/scores/2008/891/QS006/match-stats?isLive=False,r548,l336,Rajeev Ram,Harel Levy,13,3,55,40,73,31,40,22,33,3,2,58,40,69,24,40,17,29
2008,https://www.atptour.com//en/scores/2008/891/QS007/match-stats?isLive=False,p467,g372,Alexander Peya,Stefano Galvani,5,5,58,51,88,37,51,20,37,2,5,55,49,89,34,49,21,40
2008,https://www.atptour.com//en/scores/2008/891/QS008/match-stats?isLive=False,k403,g435,Igor Kunitsyn,Mustafa Ghouse,4,1,58,18,31,13,18,10,13,2,3,43,16,37,9,16,7,21
2008,https://www.atptour.com//en/scores/2008/891/QS010/match-stats?isLive=False,p491,r519,Kristian Pless,Sonchat Ratiwatana,8,3,64,48,75,35,48,18,27,2,2,64,47,73,33,47,13,26
2008,https://www.atptour.com//en/scores/2008/891/QS012/match-stats?isLive=False,l336,k461,Harel Levy,Kamala Kannan,3,1,57,28,49,19,28,14,21,2,3,58,41,71,20,41,12,30
2008,https://www.atptour.com//en/scores/2008/891/QS014/match-stats?isLive=False,g372,a536,Stefano Galvani,Stephen Amritraj,6,2,50,17,34,14,17,15,17,0,1,58,23,40,11,23,6,17
2008,https://www.atptour.com//en/scores/2008/891/QS015/match-stats?isLive=False,p467,m778,Alexander Peya,David Martin,9,1,59,37,63,30,37,18,26,5,2,81,46,57,34,46,5,11
2008,https://www.atptour.com//en/scores/2008/891/QS013/match-stats?isLive=False,r548,m776,Rajeev Ram,Michal Mertinak,10,1,64,38,59,33,38,12,21,2,6,73,57,78,37,57,8,21
2008,https://www.atptour.com//en/scores/2008/891/QS009/match-stats?isLive=False,k596,r704,Alexander Kudryavtsev,Karan Rastogi,9,4,51,34,67,30,34,17,33,5,6,70,56,80,37,56,6,24
2008,https://www.atptour.com//en/scores/2008/891/QS011/match-stats?isLive=False,z104,mc18,Lovro Zovko,Denis Matsukevich,11,4,52,32,62,24,32,17,30,4,1,50,30,60,20,30,15,30
2008,https://www.atptour.com//en/scores/2008/891/QS016/match-stats?isLive=False,k403,n558,Igor Kunitsyn,N.Sriram Balaji,0,0,65,26,40,19,26,11,14,3,2,58,31,53,14,31,10,22
2008,https://www.atptour.com//en/scores/2008/891/QS020/match-stats?isLive=False,p491,sg28,Kristian Pless,Vivek Shokeen,5,1,58,30,52,27,30,15,22,3,0,58,35,60,23,35,13,25
2008,https://www.atptour.com//en/scores/2008/891/QS028/match-stats?isLive=False,g372,m699,Stefano Galvani,Harsh Mankad,1,0,57,21,37,16,21,14,16,0,2,57,35,61,19,35,7,26
2008,https://www.atptour.com//en/scores/2008/891/QS031/match-stats?isLive=False,p467,t213,Alexander Peya,Jim Thomas,6,3,73,43,59,34,43,7,16,2,5,65,30,46,20,30,6,16
2008,https://www.atptour.com//en/scores/2008/891/QS023/match-stats?isLive=False,mc18,r632,Denis Matsukevich,Michael Ryderstedt,3,5,58,40,69,32,40,15,29,2,2,64,44,69,30,44,13,25
2008,https://www.atptour.com//en/scores/2008/891/QS027/match-stats?isLive=False,r548,sk02,Rajeev Ram,Karunuday Singh,6,0,62,21,34,17,21,11,13,1,4,65,45,69,24,45,8,24
2008,https://www.atptour.com//en/scores/2008/891/QS019/match-stats?isLive=False,k596,w541,Alexander Kudryavtsev,Akash Wagh,2,2,56,22,39,18,22,11,17,0,3,55,23,42,11,23,6,19
2008,https://www.atptour.com//en/scores/2008/891/QS029/match-stats?isLive=False,a536,l719,Stephen Amritraj,Tushar Liberhan,2,8,52,47,90,37,47,20,43,0,5,65,53,82,38,53,12,29
2008,https://www.atptour.com//en/scores/2008/891/QS017/match-stats?isLive=False,g435,sf29,Mustafa Ghouse,Ajai Selvaraj,7,5,49,22,45,19,22,14,23,2,6,33,18,54,13,18,15,36
2008,https://www.atptour.com//en/scores/2008/891/QS025/match-stats?isLive=False,k461,bf55,Kamala Kannan,Yuki Bhambri,6,1,60,40,67,29,40,14,27,3,2,57,46,81,26,46,19,35
2008,https://www.atptour.com//en/scores/2008/891/QS030/match-stats?isLive=False,m778,v502,David Martin,Ranjeet Virali-Murugesan,2,0,65,32,49,25,32,11,17,2,3,48,24,50,15,24,10,26
2008,https://www.atptour.com//en/scores/2008/891/QS026/match-stats?isLive=False,m776,k398,Michal Mertinak,Vijay Kannan,3,4,67,39,58,29,39,12,19,3,1,67,35,52,18,35,11,17
2008,https://www.atptour.com//en/scores/2008/891/QS021/match-stats?isLive=False,r519,pc36,Sonchat Ratiwatana,Vignesh Peranamallur,2,4,63,36,57,31,36,13,21,0,1,47,30,64,25,30,16,34
2008,https://www.atptour.com//en/scores/2008/891/QS022/match-stats?isLive=False,z104,sc63,Lovro Zovko,Sunil-Kumar Sipaeya,9,3,49,30,61,25,30,18,31,4,5,59,44,75,25,44,15,31
2008,https://www.atptour.com//en/scores/2008/338/MS001/match-stats?isLive=False,t315,g621,Dmitry Tursunov,Chris Guccione,6,1,58,43,74,38,43,20,31,15,0,60,39,65,36,39,18,26
2008,https://www.atptour.com//en/scores/2008/338/MS003/match-stats?isLive=False,g621,s694,Chris Guccione,Radek Stepanek,13,3,67,60,90,54,60,13,30,6,1,58,52,90,42,52,26,38
2008,https://www.atptour.com//en/scores/2008/338/MS002/match-stats?isLive=False,t315,s424,Dmitry Tursunov,Fabrice Santoro,8,2,61,43,71,31,43,18,28,3,3,51,39,77,25,39,21,38
2008,https://www.atptour.com//en/scores/2008/338/MS006/match-stats?isLive=False,g621,ba47,Chris Guccione,Tomas Berdych,19,5,62,69,111,53,69,24,42,7,4,56,54,97,43,54,26,43
2008,https://www.atptour.com//en/scores/2008/338/MS005/match-stats?isLive=False,s424,k760,Fabrice Santoro,Evgeny Korolev,7,1,68,38,56,31,38,10,18,1,1,58,34,59,21,34,12,25
2008,https://www.atptour.com//en/scores/2008/338/MS007/match-stats?isLive=False,s694,c478,Radek Stepanek,Agustin Calleri,5,1,74,35,47,28,35,6,12,1,3,56,31,55,20,31,11,24
2008,https://www.atptour.com//en/scores/2008/338/MS004/match-stats?isLive=False,t315,g379,Dmitry Tursunov,Sebastien Grosjean,8,1,66,38,58,29,38,10,20,4,1,56,35,62,22,35,13,27
2008,https://www.atptour.com//en/scores/2008/338/MS008/match-stats?isLive=False,t315,g628,Dmitry Tursunov,Richard Gasquet,8,2,54,49,91,39,49,23,42,7,4,65,62,96,43,62,17,34
2008,https://www.atptour.com//en/scores/2008/338/MS013/match-stats?isLive=False,ba47,sd32,Tomas Berdych,Gilles Simon,6,3,71,41,58,32,41,9,17,2,1,61,46,76,24,46,14,30
2008,https://www.atptour.com//en/scores/2008/338/MS014/match-stats?isLive=False,c478,m605,Agustin Calleri,Carlos Moya,10,2,57,30,53,27,30,13,23,1,1,61,38,62,22,38,11,24
2008,https://www.atptour.com//en/scores/2008/338/MS012/match-stats?isLive=False,g621,h432,Chris Guccione,Lleyton Hewitt,23,4,56,45,80,43,45,18,35,8,3,54,40,74,34,40,20,34
2008,https://www.atptour.com//en/scores/2008/338/MS009/match-stats?isLive=False,g379,v306,Sebastien Grosjean,Fernando Verdasco,3,0,60,31,52,26,31,10,21,5,0,78,47,60,21,47,9,13
2008,https://www.atptour.com//en/scores/2008/338/MS011/match-stats?isLive=False,k760,ma41,Evgeny Korolev,Ivo Minar,3,5,53,29,55,23,29,13,26,2,4,56,35,62,20,35,11,27
2008,https://www.atptour.com//en/scores/2008/338/MS010/match-stats?isLive=False,s424,d632,Fabrice Santoro,Steve Darcis,5,0,81,39,48,28,39,5,9,1,0,70,30,43,17,30,2,13
2008,https://www.atptour.com//en/scores/2008/338/MS015/match-stats?isLive=False,s694,sa93,Radek Stepanek,Andreas Seppi,6,1,63,57,90,41,57,19,33,7,1,59,61,104,43,61,21,43
2008,https://www.atptour.com//en/scores/2008/338/MS016/match-stats?isLive=False,g628,a511,Richard Gasquet,Igor Andreev,7,5,57,40,70,35,40,15,30,2,4,62,41,66,29,41,11,25
2008,https://www.atptour.com//en/scores/2008/338/MS031/match-stats?isLive=False,s694,r419,Radek Stepanek,Tommy Robredo,2,3,57,39,69,26,39,16,30,1,3,68,39,57,22,39,8,18
2008,https://www.atptour.com//en/scores/2008/338/MS020/match-stats?isLive=False,s424,b676,Fabrice Santoro,James Blake,5,2,40,27,68,18,27,23,41,3,1,54,31,57,21,31,10,26
2008,https://www.atptour.com//en/scores/2008/338/MS027/match-stats?isLive=False,ba47,v254,Tomas Berdych,Filippo Volandri,7,1,60,33,55,26,33,12,22,1,6,47,31,66,18,31,15,35
2008,https://www.atptour.com//en/scores/2008/338/MS028/match-stats?isLive=False,m605,k310,Carlos Moya,Stefan Koubek,2,3,57,42,74,30,42,19,32,3,3,61,44,72,32,44,13,28
2008,https://www.atptour.com//en/scores/2008/338/MS024/match-stats?isLive=False,h432,m873,Lleyton Hewitt,Nicolas Mahut,5,4,54,26,48,20,26,12,22,4,13,50,41,82,28,41,14,41
2008,https://www.atptour.com//en/scores/2008/338/MS023/match-stats?isLive=False,k760,m850,Evgeny Korolev,Paul-Henri Mathieu,3,2,78,21,27,16,21,0,6,2,1,50,10,20,6,10,1,10
