2005,https://www.atptour.com//en/scores/2005/451/MS001/match-stats?isLive=False,f324,l360,Roger Federer,Ivan Ljubicic,3,0,70,3080,44,24,31,9,13,0,1,61,31,51,14,31,11,20
2005,https://www.atptour.com//en/scores/2005/451/MS002/match-stats?isLive=False,f324,d402,Roger Federer,Nikolay Davydenko,7,0,64,3712,58,27,37,16,21,0,3,85,44,52,32,44,2,8
2005,https://www.atptour.com//en/scores/2005/451/MS003/match-stats?isLive=False,l360,c378,Ivan Ljubicic,Albert Costa,6,0,64,4288,67,32,43,17,24,1,1,72,51,71,36,51,8,20
2005,https://www.atptour.com//en/scores/2005/451/MS004/match-stats?isLive=False,f324,l397,Roger Federer,Feliciano Lopez,6,1,66,2706,41,23,27,10,14,0,4,62,29,47,17,29,5,18
2005,https://www.atptour.com//en/scores/2005/451/MS005/match-stats?isLive=False,d402,g379,Nikolay Davydenko,Sebastien Grosjean,2,2,72,5472,76,29,55,11,21,2,3,59,55,94,34,55,12,39
2005,https://www.atptour.com//en/scores/2005/451/MS006/match-stats?isLive=False,l360,n409,Ivan Ljubicic,Rafael Nadal,9,3,64,6272,98,48,63,18,35,2,3,63,50,80,35,50,20,30
2005,https://www.atptour.com//en/scores/2005/451/MS007/match-stats?isLive=False,c378,s424,Albert Costa,Fabrice Santoro,5,0,59,2006,34,18,20,6,14,1,1,65,22,34,11,22,3,12
2005,https://www.atptour.com//en/scores/2005/451/MS008/match-stats?isLive=False,f324,r237,Roger Federer,Greg Rusedski,2,0,61,3416,56,23,34,19,22,4,1,65,34,52,22,34,9,18
2005,https://www.atptour.com//en/scores/2005/451/MS010/match-stats?isLive=False,g379,l311,Sebastien Grosjean,Hyung-Taik Lee,3,0,61,2806,46,19,28,13,18,0,2,60,33,55,15,33,9,22
2005,https://www.atptour.com//en/scores/2005/451/MS012/match-stats?isLive=False,l360,l480,Ivan Ljubicic,Marc Lopez,7,2,61,3294,54,26,33,13,21,1,1,58,32,55,20,32,11,23
2005,https://www.atptour.com//en/scores/2005/451/MS009/match-stats?isLive=False,l397,v256,Feliciano Lopez,Uros Vico,7,3,55,3630,66,30,36,16,30,5,3,59,44,75,28,44,16,31
2005,https://www.atptour.com//en/scores/2005/451/MS011/match-stats?isLive=False,d402,b804,Nikolay Davydenko,Karol Beck,1,1,60,4020,67,26,40,16,27,1,2,55,42,76,25,42,15,34
2005,https://www.atptour.com//en/scores/2005/451/MS014/match-stats?isLive=False,c378,c582,Albert Costa,Marco Chiudinelli,9,2,61,2684,44,24,27,8,17,5,0,72,48,67,28,48,5,19
2005,https://www.atptour.com//en/scores/2005/451/MS013/match-stats?isLive=False,n409,v306,Rafael Nadal,Fernando Verdasco,2,1,58,2784,48,21,28,10,20,1,3,64,39,61,21,39,6,22
2005,https://www.atptour.com//en/scores/2005/451/MS015/match-stats?isLive=False,s424,mc65,Fabrice Santoro,Gael Monfils,2,4,62,7254,117,48,72,23,45,2,3,63,55,88,37,55,16,33
2005,https://www.atptour.com//en/scores/2005/451/MS016/match-stats?isLive=False,f324,f401,Roger Federer,David Ferrer,1,1,75,3900,52,27,39,7,13,1,2,54,25,46,11,25,9,21
