2015,https://www.atptour.com//en/scores/2015/339/MS001/match-stats?isLive=False,f324,r975,Roger Federer,Milos Raonic,21,0,64,6400,100,51,64,19,36,14,4,54,58,108,44,58,27,50
2015,https://www.atptour.com//en/scores/2015/339/MS002/match-stats?isLive=False,f324,d875,Roger Federer,Grigor Dimitrov,1,1,69,3312,48,27,33,9,15,4,1,63,30,48,19,30,6,18
2015,https://www.atptour.com//en/scores/2015/339/MS003/match-stats?isLive=False,r975,n552,Milos Raonic,Kei Nishikori,34,3,69,8418,122,72,84,22,38,6,3,71,82,116,69,82,21,34
2015,https://www.atptour.com//en/scores/2015/339/MS004/match-stats?isLive=False,f324,d994,Roger Federer,James Duckworth,12,2,70,2100,30,19,21,6,9,0,1,66,25,38,8,25,4,13
2015,https://www.atptour.com//en/scores/2015/339/MS007/match-stats?isLive=False,n552,ta46,Kei Nishikori,Bernard Tomic,5,1,68,2584,38,24,26,8,12,10,2,60,41,68,26,41,10,27
2015,https://www.atptour.com//en/scores/2015/339/MS006/match-stats?isLive=False,r975,g940,Milos Raonic,Sam Groth,15,2,68,6528,96,53,65,19,31,22,1,76,74,98,58,74,17,24
2015,https://www.atptour.com//en/scores/2015/339/MS005/match-stats?isLive=False,d875,k966,Grigor Dimitrov,Martin Klizan,7,2,60,3420,57,26,34,12,23,3,1,70,37,53,24,37,5,16
2015,https://www.atptour.com//en/scores/2015/339/MS008/match-stats?isLive=False,f324,mh30,Roger Federer,John Millman,8,3,59,5015,85,37,50,19,35,2,2,64,72,112,44,72,20,40
2015,https://www.atptour.com//en/scores/2015/339/MS015/match-stats?isLive=False,n552,j386,Kei Nishikori,Steve Johnson,7,1,67,4489,67,34,45,16,22,6,1,54,33,61,24,33,17,28
2015,https://www.atptour.com//en/scores/2015/339/MS013/match-stats?isLive=False,r975,k926,Milos Raonic,Mikhail Kukushkin,17,4,65,3120,48,28,31,12,17,1,1,59,32,54,22,32,12,22
2015,https://www.atptour.com//en/scores/2015/339/MS010/match-stats?isLive=False,d875,ca12,Grigor Dimitrov,Jeremy Chardy,10,3,60,6420,107,46,64,23,43,9,6,62,78,126,60,78,20,48
2015,https://www.atptour.com//en/scores/2015/339/MS011/match-stats?isLive=False,k966,d801,Martin Klizan,Alexandr Dolgopolov,4,5,63,7308,116,46,73,18,43,16,2,66,68,103,51,68,19,35
2015,https://www.atptour.com//en/scores/2015/339/MS009/match-stats?isLive=False,d994,n289,James Duckworth,Jarkko Nieminen,16,3,58,6612,114,51,66,24,48,5,0,65,60,92,45,60,19,32
2015,https://www.atptour.com//en/scores/2015/339/MS012/match-stats?isLive=False,g940,k540,Sam Groth,Lukasz Kubot,21,2,72,7992,111,62,80,19,31,14,5,67,75,112,58,75,22,37
2015,https://www.atptour.com//en/scores/2015/339/MS014/match-stats?isLive=False,ta46,kd46,Bernard Tomic,Thanasi Kokkinakis,8,1,71,5112,72,38,51,12,21,7,3,52,32,61,23,32,14,29
2015,https://www.atptour.com//en/scores/2015/339/MS024/match-stats?isLive=False,k540,a678,Lukasz Kubot,Kevin Anderson,6,5,65,5070,78,35,51,14,27,12,3,57,43,76,30,43,17,33
2015,https://www.atptour.com//en/scores/2015/339/MS019/match-stats?isLive=False,d994,sd32,James Duckworth,Gilles Simon,4,0,60,2700,45,20,27,11,18,2,1,66,37,56,22,37,5,19
2015,https://www.atptour.com//en/scores/2015/339/MS023/match-stats?isLive=False,d801,b884,Alexandr Dolgopolov,Carlos Berlocq,6,1,63,3087,49,24,31,12,18,3,2,68,53,78,32,53,8,25
2015,https://www.atptour.com//en/scores/2015/339/MS028/match-stats?isLive=False,kd46,b747,Thanasi Kokkinakis,Julien Benneteau,9,1,58,3016,52,25,30,14,22,5,3,63,33,52,23,33,7,19
2015,https://www.atptour.com//en/scores/2015/339/MS021/match-stats?isLive=False,ca12,g806,Jeremy Chardy,Andrey Golubev,7,1,74,3922,53,31,39,11,14,9,2,67,38,57,30,38,8,19
2015,https://www.atptour.com//en/scores/2015/339/MS025/match-stats?isLive=False,g940,h432,Sam Groth,Lleyton Hewitt,14,0,72,3384,47,30,34,8,13,1,2,49,22,45,13,22,14,23
2015,https://www.atptour.com//en/scores/2015/339/MS030/match-stats?isLive=False,j386,me05,Steve Johnson,Marinko Matosevic,14,3,61,5795,95,45,58,24,37,10,5,64,68,106,51,68,19,38
2015,https://www.atptour.com//en/scores/2015/339/MS022/match-stats?isLive=False,k966,m762,Martin Klizan,Jurgen Melzer,9,4,61,7930,130,55,79,27,51,4,4,65,62,95,40,62,19,33
2015,https://www.atptour.com//en/scores/2015/339/MS026/match-stats?isLive=False,k926,ca99,Mikhail Kukushkin,Marius Copil,3,1,67,5628,84,42,56,16,28,17,2,63,56,89,46,56,15,33
2015,https://www.atptour.com//en/scores/2015/339/MS017/match-stats?isLive=False,mh30,w522,John Millman,Rhyne Williams,6,2,55,2420,44,19,24,14,20,3,4,62,31,50,20,31,5,19
2015,https://www.atptour.com//en/scores/2015/339/MS018/match-stats?isLive=False,n289,kb09,Jarkko Nieminen,Denis Kudla,4,0,64,5888,92,39,59,17,33,6,1,60,50,83,26,50,19,33
2015,https://www.atptour.com//en/scores/2015/339/MS029/match-stats?isLive=False,ta46,q927,Bernard Tomic,Sam Querrey,5,0,60,4620,77,36,46,21,31,20,3,60,42,70,35,42,14,28
2015,https://www.atptour.com//en/scores/2015/339/QS005/match-stats?isLive=False,kb09,t840,Denis Kudla,Viktor Troicki,5,1,52,3328,64,25,33,19,31,3,2,61,31,51,20,31,12,20
2015,https://www.atptour.com//en/scores/2015/339/QS006/match-stats?isLive=False,ca99,k771,Marius Copil,Marsel Ilhan,12,3,62,3720,60,28,37,13,23,2,1,69,37,54,21,37,8,17
2015,https://www.atptour.com//en/scores/2015/339/QS004/match-stats?isLive=False,k540,d499,Lukasz Kubot,Frank Dancevic,16,3,64,4224,66,35,42,11,24,6,2,69,35,51,21,35,8,16
2015,https://www.atptour.com//en/scores/2015/339/QS007/match-stats?isLive=False,w522,r977,Rhyne Williams,Matt Reid,12,2,65,3575,55,28,36,11,19,6,3,50,25,50,19,25,12,25
2015,https://www.atptour.com//en/scores/2015/339/QS008/match-stats?isLive=False,d499,k839,Frank Dancevic,Tobias Kamke,5,1,64,4096,64,34,41,9,23,2,1,76,44,58,29,44,6,14
2015,https://www.atptour.com//en/scores/2015/339/QS010/match-stats?isLive=False,t840,mf36,Viktor Troicki,Miloslav Mecir,23,1,71,7242,102,59,72,16,30,8,3,69,95,138,72,95,20,43
2015,https://www.atptour.com//en/scores/2015/339/QS012/match-stats?isLive=False,k771,ma38,Marsel Ilhan,Jan Mertl,3,2,72,5904,82,46,59,14,23,12,5,66,59,90,44,59,15,31
2015,https://www.atptour.com//en/scores/2015/339/QS014/match-stats?isLive=False,w522,h996,Rhyne Williams,Pierre-Hugues Herbert,7,3,59,2596,44,24,26,10,18,6,4,46,21,46,13,21,11,25
2015,https://www.atptour.com//en/scores/2015/339/QS013/match-stats?isLive=False,ca99,sf62,Marius Copil,Tim Smyczek,6,3,54,4104,76,30,41,19,35,3,0,82,50,61,30,50,7,11
2015,https://www.atptour.com//en/scores/2015/339/QS011/match-stats?isLive=False,kb09,da81,Denis Kudla,Taro Daniel,7,7,51,4437,87,36,44,22,43,6,3,65,51,79,39,51,15,28
2015,https://www.atptour.com//en/scores/2015/339/QS015/match-stats?isLive=False,r977,gb93,Matt Reid,Norbert Gombos,23,4,69,7935,115,63,79,19,36,19,5,62,70,113,60,70,22,43
2015,https://www.atptour.com//en/scores/2015/339/QS009/match-stats?isLive=False,k540,u134,Lukasz Kubot,Yasutaka Uchiyama,9,1,65,5980,92,43,60,24,32,15,1,53,58,109,45,58,25,51
2015,https://www.atptour.com//en/scores/2015/339/QS016/match-stats?isLive=False,k839,mm79,Tobias Kamke,Blake Mott,2,3,61,5673,93,44,57,14,36,6,3,64,60,94,39,60,12,34
2015,https://www.atptour.com//en/scores/2015/339/QS020/match-stats?isLive=False,t840,bh87,Viktor Troicki,Maverick Banes,18,4,62,4030,65,34,40,14,25,2,0,53,32,60,22,32,17,28
2015,https://www.atptour.com//en/scores/2015/339/QS024/match-stats?isLive=False,k771,kc04,Marsel Ilhan,Jozef Kovalik,8,2,71,6603,93,46,66,11,27,5,7,47,49,105,28,49,30,56
2015,https://www.atptour.com//en/scores/2015/339/QS028/match-stats?isLive=False,h996,z355,Pierre-Hugues Herbert,Alexander Zverev,3,1,41,3034,74,22,30,28,44,3,3,58,42,72,26,42,18,30
2015,https://www.atptour.com//en/scores/2015/339/QS027/match-stats?isLive=False,sf62,g569,Tim Smyczek,Robby Ginepri,7,1,63,2583,41,22,26,8,15,2,2,63,30,48,14,30,6,18
2015,https://www.atptour.com//en/scores/2015/339/QS023/match-stats?isLive=False,kb09,pc29,Denis Kudla,Dane Propoggia,4,0,62,2790,45,23,28,13,17,6,2,70,43,61,27,43,8,18
2015,https://www.atptour.com//en/scores/2015/339/QS031/match-stats?isLive=False,gb93,la93,Norbert Gombos,Enrique Lopez Perez,4,1,68,6664,98,50,67,21,31,9,7,68,76,112,50,76,20,36
2015,https://www.atptour.com//en/scores/2015/339/QS019/match-stats?isLive=False,u134,pf39,Yasutaka Uchiyama,Lucas Pouille,5,2,64,3008,47,24,30,14,17,5,4,58,31,53,20,31,10,22
2015,https://www.atptour.com//en/scores/2015/339/QS026/match-stats?isLive=False,ca99,a622,Marius Copil,Andrea Arnaboldi,9,1,67,4623,69,33,46,10,23,3,5,58,48,83,30,48,18,35
2015,https://www.atptour.com//en/scores/2015/339/QS017/match-stats?isLive=False,d499,bj05,Frank Dancevic,Harry Bourchier,12,2,59,5369,91,45,54,20,37,10,3,68,69,101,44,69,19,32
2015,https://www.atptour.com//en/scores/2015/339/QS022/match-stats?isLive=False,da81,v564,Taro Daniel,Antonio Veic,4,2,53,3180,60,23,32,19,28,4,2,59,33,56,22,33,11,23
2015,https://www.atptour.com//en/scores/2015/339/QS018/match-stats?isLive=False,k540,k737,Lukasz Kubot,Alex Kuznetsov,7,3,62,4092,66,30,41,15,25,4,1,53,26,49,22,26,8,23
2015,https://www.atptour.com//en/scores/2015/339/QS021/match-stats?isLive=False,mf36,p701,Miloslav Mecir,Michal Przysiezny,10,4,68,5780,85,43,58,17,27,7,2,54,43,80,32,43,24,37
2015,https://www.atptour.com//en/scores/2015/339/QS025/match-stats?isLive=False,ma38,mj01,Jan Mertl,Roberto Marcora,14,3,59,6962,118,53,70,28,48,11,5,67,76,113,57,76,16,37
2015,https://www.atptour.com//en/scores/2015/339/QS030/match-stats?isLive=False,r977,pb37,Matt Reid,Hans Podlipnik-Castillo,8,4,70,4620,66,39,46,10,20,10,1,54,40,74,29,40,19,34
2015,https://www.atptour.com//en/scores/2015/339/QS029/match-stats?isLive=False,w522,h442,Rhyne Williams,Jan Hernych,6,1,63,5040,80,39,50,15,30,8,2,62,34,55,27,34,11,21
2015,https://www.atptour.com//en/scores/2015/451/MS001/match-stats?isLive=False,f401,ba47,David Ferrer,Tomas Berdych,1,3,67,4221,63,30,42,11,21,6,3,61,36,59,27,36,8,23
2015,https://www.atptour.com//en/scores/2015/451/MS003/match-stats?isLive=False,ba47,sa93,Tomas Berdych,Andreas Seppi,3,2,68,3808,56,32,38,9,18,2,1,62,36,58,26,36,6,22
2015,https://www.atptour.com//en/scores/2015/451/MS002/match-stats?isLive=False,f401,k336,David Ferrer,Ivo Karlovic,5,0,80,9760,122,76,97,15,25,30,1,69,81,117,67,81,22,36
2015,https://www.atptour.com//en/scores/2015/451/MS004/match-stats?isLive=False,k336,d643,Ivo Karlovic,Novak Djokovic,21,3,74,7326,99,62,73,13,26,11,2,72,81,112,61,81,19,31
2015,https://www.atptour.com//en/scores/2015/451/MS006/match-stats?isLive=False,ba47,g628,Tomas Berdych,Richard Gasquet,5,2,62,3100,50,26,31,9,19,1,1,73,27,37,14,27,3,10
