year,match link,p1 id (winner),p2 id (loser),p1 name,p2 name,p1 aces,p1 double faults,p1 FSP,p1 total first serves made,p1 total first serves hit,p1 total first serve points won,p1 total first serve points,p1 total second serve point won,p1 total second serve points,p2 aces,p2 double faults,p2 FSP,p2 total first serves made,p2 total first serves hit,p2 total first serve points won,p2 total first serve points,p2 total second serve point won,p2 total second serve points
2011,https://www.atptour.com//en/scores/2011/339/QS015/match-stats?isLive=False,e690,z189,Matthew Ebden,Grega Zemlja,12,1,70,65,93,49,65,15,28,13,3,65,73,112,49,73,21,39
2011,https://www.atptour.com//en/scores/2011/339/QS012/match-stats?isLive=False,h940,bc65,Ryan Harrison,Matthias Bachinger,10,1,77,44,57,34,44,6,13,2,1,65,37,57,23,37,10,20
2011,https://www.atptour.com//en/scores/2011/339/QS014/match-stats?isLive=False,j361,k624,Greg Jones,Bastian Knittel,7,2,63,44,70,33,44,15,26,2,1,73,46,63,31,46,10,17
2011,https://www.atptour.com//en/scores/2011/339/QS013/match-stats?isLive=False,z254,r483,Jurgen Zopp,Bobby Reynolds,4,2,69,42,61,29,42,13,19,3,3,66,39,59,26,39,9,20
2011,https://www.atptour.com//en/scores/2011/339/QS016/match-stats?isLive=False,me82,bd59,Adrian Mannarino,Carsten Ball,8,5,47,54,116,44,54,40,62,23,5,70,98,141,70,98,22,43
2011,https://www.atptour.com//en/scores/2011/339/QS020/match-stats?isLive=False,be90,l386,Ricardas Berankis,Jean-Rene Lisnard,14,1,56,58,104,42,58,24,46,5,4,57,54,95,36,54,18,41
2011,https://www.atptour.com//en/scores/2011/339/QS024/match-stats?isLive=False,h940,r368,Ryan Harrison,Michael Russell,2,1,73,8,11,6,8,2,3,0,2,42,5,12,2,5,1,7
2011,https://www.atptour.com//en/scores/2011/339/QS028/match-stats?isLive=False,j361,g511,Greg Jones,Simon Greul,15,1,64,39,61,31,39,10,22,11,3,60,38,63,27,38,10,25
2011,https://www.atptour.com//en/scores/2011/339/QS019/match-stats?isLive=False,k310,c834,Stefan Koubek,Juan Sebastian Cabal,3,1,70,30,43,25,30,5,13,0,3,62,24,39,11,24,5,15
2011,https://www.atptour.com//en/scores/2011/339/QS023/match-stats?isLive=False,l515,p467,Peter Luczak,Alexander Peya,8,2,69,62,90,48,62,10,28,11,7,53,52,98,39,52,17,46
2011,https://www.atptour.com//en/scores/2011/339/QS027/match-stats?isLive=False,r483,k760,Bobby Reynolds,Evgeny Korolev,6,1,52,23,44,20,23,13,21,2,2,49,19,39,14,19,3,20
2011,https://www.atptour.com//en/scores/2011/339/QS031/match-stats?isLive=False,z189,g940,Grega Zemlja,Sam Groth,6,1,69,62,90,39,62,19,28,26,6,50,53,105,42,53,22,52
2011,https://www.atptour.com//en/scores/2011/339/QS025/match-stats?isLive=False,bc65,f525,Matthias Bachinger,Robert Farah,2,2,53,21,40,18,21,11,19,2,4,56,23,41,13,23,4,18
2011,https://www.atptour.com//en/scores/2011/339/QS021/match-stats?isLive=False,c968,k964,Marco Crugnola,Brydan Klein,1,3,68,60,88,40,60,20,28,5,1,70,54,77,40,54,13,23
2011,https://www.atptour.com//en/scores/2011/339/QS030/match-stats?isLive=False,e690,c856,Matthew Ebden,Victor Crivoi,17,2,66,57,87,40,57,15,30,6,1,69,71,103,42,71,14,32
2011,https://www.atptour.com//en/scores/2011/339/QS018/match-stats?isLive=False,i230,se69,Tatsuma Ito,Ivan Sergeyev,2,4,53,34,64,22,34,18,30,6,0,61,43,70,26,43,12,27
2011,https://www.atptour.com//en/scores/2011/339/QS029/match-stats?isLive=False,k624,l801,Bastian Knittel,Dusan Lojda,6,3,65,72,111,43,72,20,39,2,5,52,44,85,29,44,16,41
2011,https://www.atptour.com//en/scores/2011/339/QS017/match-stats?isLive=False,pb22,mk40,Peter Polansky,Benjamin Mitchell,10,1,73,61,84,49,61,12,23,15,7,54,44,82,32,44,15,38
2011,https://www.atptour.com//en/scores/2011/339/QS022/match-stats?isLive=False,t315,d994,Dmitry Tursunov,James Duckworth,8,2,64,34,53,27,34,15,19,7,3,59,41,69,27,41,13,28
2011,https://www.atptour.com//en/scores/2011/339/QS026/match-stats?isLive=False,z254,k436,Jurgen Zopp,Dieter Kindlmann,4,1,62,24,39,19,24,9,15,3,4,56,31,55,18,31,7,24
2011,https://www.atptour.com//en/scores/2011/451/MS001/match-stats?isLive=False,f324,d402,Roger Federer,Nikolay Davydenko,5,1,67,34,51,27,34,13,17,5,2,57,35,61,28,35,8,26
2011,https://www.atptour.com//en/scores/2011/451/MS002/match-stats?isLive=False,d402,n409,Nikolay Davydenko,Rafael Nadal,5,2,66,37,56,26,37,9,19,1,1,67,39,58,19,39,8,19
2011,https://www.atptour.com//en/scores/2011/451/MS003/match-stats?isLive=False,f324,t786,Roger Federer,Jo-Wilfried Tsonga,3,0,67,40,60,33,40,16,20,3,1,68,46,68,29,46,14,22
2011,https://www.atptour.com//en/scores/2011/451/MS004/match-stats?isLive=False,n409,g858,Rafael Nadal,Ernests Gulbis,4,1,61,37,61,29,37,16,24,12,2,67,53,79,36,53,10,26
2011,https://www.atptour.com//en/scores/2011/451/MS007/match-stats?isLive=False,f324,t840,Roger Federer,Viktor Troicki,0,0,70,30,43,24,30,8,13,5,3,59,38,64,21,38,11,26
2011,https://www.atptour.com//en/scores/2011/451/MS006/match-stats?isLive=False,t786,g476,Jo-Wilfried Tsonga,Guillermo Garcia-Lopez,11,1,66,58,88,49,58,14,30,2,6,69,51,74,39,51,14,23
2011,https://www.atptour.com//en/scores/2011/451/MS005/match-stats?isLive=False,d402,k336,Nikolay Davydenko,Ivo Karlovic,2,2,81,52,64,40,52,6,12,14,3,72,38,53,29,38,6,15
2011,https://www.atptour.com//en/scores/2011/451/MS008/match-stats?isLive=False,n409,l797,Rafael Nadal,Lukas Lacko,9,4,65,60,93,38,60,13,33,8,3,62,56,91,36,56,16,35
2011,https://www.atptour.com//en/scores/2011/451/MS015/match-stats?isLive=False,f324,c582,Roger Federer,Marco Chiudinelli,7,1,64,43,67,33,43,17,24,1,2,62,52,84,36,52,14,32
2011,https://www.atptour.com//en/scores/2011/451/MS013/match-stats?isLive=False,t786,bc11,Jo-Wilfried Tsonga,Sergei Bubka,10,2,73,35,48,31,35,6,13,7,2,66,46,70,31,46,8,24
2011,https://www.atptour.com//en/scores/2011/451/MS010/match-stats?isLive=False,d402,n289,Nikolay Davydenko,Jarkko Nieminen,4,5,59,45,76,33,45,13,31,4,2,59,37,63,25,37,9,26
2011,https://www.atptour.com//en/scores/2011/451/MS009/match-stats?isLive=False,g858,v564,Ernests Gulbis,Antonio Veic,10,1,82,31,38,28,31,5,7,4,3,59,30,51,19,30,7,21
2011,https://www.atptour.com//en/scores/2011/451/MS014/match-stats?isLive=False,t840,g681,Viktor Troicki,Teymuraz Gabashvili,17,0,78,31,40,29,31,3,9,2,1,61,23,38,13,23,6,15
2011,https://www.atptour.com//en/scores/2011/451/MS012/match-stats?isLive=False,g476,me89,Guillermo Garcia-Lopez,Illya Marchenko,4,2,69,37,54,31,37,8,17,5,4,51,26,51,17,26,11,25
2011,https://www.atptour.com//en/scores/2011/451/MS011/match-stats?isLive=False,k336,k435,Ivo Karlovic,Philipp Kohlschreiber,28,2,66,85,128,68,85,26,43,15,2,69,78,113,63,78,22,35
2011,https://www.atptour.com//en/scores/2011/451/MS016/match-stats?isLive=False,n409,b804,Rafael Nadal,Karol Beck,1,2,70,33,47,26,33,7,14,4,4,57,30,53,16,30,6,23
2011,https://www.atptour.com//en/scores/2011/451/MS031/match-stats?isLive=False,f324,sj63,Roger Federer,Thomas Schoorel,13,0,66,46,70,37,46,16,24,4,2,65,43,66,30,43,12,23
2011,https://www.atptour.com//en/scores/2011/451/MS027/match-stats?isLive=False,t786,r383,Jo-Wilfried Tsonga,Ruben Ramirez Hidalgo,10,1,69,25,36,23,25,5,11,2,1,60,27,45,13,27,7,18
2011,https://www.atptour.com//en/scores/2011/451/MS020/match-stats?isLive=False,d402,f510,Nikolay Davydenko,Fabio Fognini,6,1,63,29,46,24,29,12,17,2,1,66,31,47,18,31,8,16
2011,https://www.atptour.com//en/scores/2011/451/MS019/match-stats?isLive=False,g858,h528,Ernests Gulbis,Victor Hanescu,11,2,65,41,63,31,41,13,22,6,0,76,51,67,33,51,8,16
2011,https://www.atptour.com//en/scores/2011/451/MS028/match-stats?isLive=False,t840,sc77,Viktor Troicki,Sergiy Stakhovsky,5,0,63,34,54,27,34,17,20,1,0,71,41,58,27,41,12,17
2011,https://www.atptour.com//en/scores/2011/451/MS024/match-stats?isLive=False,g476,k926,Guillermo Garcia-Lopez,Mikhail Kukushkin,0,3,51,37,73,25,37,20,36,3,1,61,34,56,19,34,9,22
2011,https://www.atptour.com//en/scores/2011/451/MS023/match-stats?isLive=False,k435,sa93,Philipp Kohlschreiber,Andreas Seppi,3,2,60,33,55,24,33,16,22,4,2,56,32,57,20,32,15,25
2011,https://www.atptour.com//en/scores/2011/451/MS026/match-stats?isLive=False,bc11,g676,Sergei Bubka,Daniel Gimeno-Traver,10,0,74,32,43,26,32,7,11,1,1,60,27,45,17,27,5,18
2011,https://www.atptour.com//en/scores/2011/451/MS030/match-stats?isLive=False,c582,e655,Marco Chiudinelli,Reda El Amrani,5,1,68,69,101,49,69,22,32,14,5,59,54,92,40,54,20,38
2011,https://www.atptour.com//en/scores/2011/451/MS029/match-stats?isLive=False,g681,s636,Teymuraz Gabashvili,Rainer Schuettler,3,1,56,45,81,32,45,21,36,6,0,68,50,74,31,50,13,24
2011,https://www.atptour.com//en/scores/2011/451/MS022/match-stats?isLive=False,k336,r685,Ivo Karlovic,Lukas Rosol,23,1,72,65,90,54,65,11,25,10,2,56,51,91,40,51,25,40
2011,https://www.atptour.com//en/scores/2011/451/MS017/match-stats?isLive=False,l797,r750,Lukas Lacko,Pere Riba,12,4,56,69,123,54,69,32,54,19,7,54,73,134,58,73,31,61
2011,https://www.atptour.com//en/scores/2011/451/MS025/match-stats?isLive=False,me89,z168,Illya Marchenko,Mischa Zverev,1,5,59,49,83,34,49,18,34,3,1,64,49,77,28,49,16,28
2011,https://www.atptour.com//en/scores/2011/451/MS021/match-stats?isLive=False,n289,p701,Jarkko Nieminen,Michal Przysiezny,7,2,59,37,63,31,37,18,26,7,1,65,72,110,47,72,15,38
2011,https://www.atptour.com//en/scores/2011/451/MS018/match-stats?isLive=False,v564,sg01,Antonio Veic,Sherif Sabry,1,2,67,54,81,38,54,11,27,1,1,52,47,90,28,47,21,43
2011,https://www.atptour.com//en/scores/2011/451/QS004/match-stats?isLive=False,c582,mg08,Marco Chiudinelli,Yannick Mertens,7,1,70,48,69,37,48,10,21,2,2,74,54,73,32,54,9,19
2011,https://www.atptour.com//en/scores/2011/451/QS005/match-stats?isLive=False,v564,ba57,Antonio Veic,Ilija Bozoljac,2,1,63,71,112,46,71,23,41,7,5,61,71,116,53,71,18,45
2011,https://www.atptour.com//en/scores/2011/451/QS006/match-stats?isLive=False,r685,c706,Lukas Rosol,Nikola Ciric,10,3,67,66,98,45,66,18,32,18,1,75,82,109,56,82,11,27
2011,https://www.atptour.com//en/scores/2011/451/QS007/match-stats?isLive=False,sj63,sh08,Thomas Schoorel,Marek Semjan,12,2,67,48,72,36,48,13,24,6,3,66,39,59,30,39,9,20
2011,https://www.atptour.com//en/scores/2011/451/QS008/match-stats?isLive=False,c582,d893,Marco Chiudinelli,Marko Djokovic,7,2,64,52,81,39,52,11,29,7,6,60,52,86,39,52,13,34
2011,https://www.atptour.com//en/scores/2011/451/QS010/match-stats?isLive=False,ba57,s944,Ilija Bozoljac,Simon Stadler,8,1,59,43,73,29,43,14,30,0,3,77,47,61,27,47,5,14
2011,https://www.atptour.com//en/scores/2011/451/QS012/match-stats?isLive=False,r685,mf09,Lukas Rosol,Nikola Mektic,1,3,71,53,75,31,53,11,22,2,1,68,50,73,29,50,7,23
2011,https://www.atptour.com//en/scores/2011/451/QS014/match-stats?isLive=False,sj63,b908,Thomas Schoorel,Johan Brunstrom,11,4,71,41,58,32,41,9,17,8,8,57,48,84,32,48,15,36
2011,https://www.atptour.com//en/scores/2011/451/QS011/match-stats?isLive=False,v564,k406,Antonio Veic,Christopher Kas,3,5,60,44,73,37,44,11,29,0,2,58,46,80,30,46,17,34
2011,https://www.atptour.com//en/scores/2011/451/QS013/match-stats?isLive=False,c706,c445,Nikola Ciric,Frantisek Cermak,19,2,66,65,99,53,65,21,34,7,4,64,78,122,55,78,23,44
2011,https://www.atptour.com//en/scores/2011/451/QS015/match-stats?isLive=False,sh08,z134,Marek Semjan,Igor Zelenay,6,4,70,58,83,42,58,14,25,8,5,60,49,81,32,49,13,32
2011,https://www.atptour.com//en/scores/2011/451/QS009/match-stats?isLive=False,mg08,l702,Yannick Mertens,Mikhail Ledovskikh,8,2,65,65,100,49,65,17,35,5,2,69,55,80,45,55,13,25
2011,https://www.atptour.com//en/scores/2011/451/QS024/match-stats?isLive=False,r685,d551,Lukas Rosol,Farrukh Dustov,13,4,62,62,100,44,62,22,38,9,3,65,55,84,41,55,11,29
2011,https://www.atptour.com//en/scores/2011/451/QS028/match-stats?isLive=False,sj63,n437,Thomas Schoorel,Gianluca Naso,8,2,62,37,60,27,37,16,23,5,3,70,57,81,37,57,11,24
2011,https://www.atptour.com//en/scores/2011/451/QS023/match-stats?isLive=False,v564,m984,Antonio Veic,David Marrero,9,0,67,39,58,28,39,8,19,2,1,72,49,68,25,49,10,19
2011,https://www.atptour.com//en/scores/2011/451/QS027/match-stats?isLive=False,c706,ra46,Nikola Ciric,Mohammed Reda,16,3,61,31,51,30,31,12,20,0,5,48,34,71,21,34,20,37
2011,https://www.atptour.com//en/scores/2011/451/QS019/match-stats?isLive=False,l702,w503,Mikhail Ledovskikh,James Ward,9,3,65,61,94,41,61,14,33,5,7,55,46,83,31,46,11,37
2011,https://www.atptour.com//en/scores/2011/451/QS031/match-stats?isLive=False,sh08,a742,Marek Semjan,Ahmed Abdrabuh,7,2,75,21,28,20,21,4,7,0,5,39,11,28,3,11,1,17
2011,https://www.atptour.com//en/scores/2011/451/QS029/match-stats?isLive=False,b908,e632,Johan Brunstrom,John El Khoury,7,5,59,26,44,23,26,11,18,1,4,60,32,53,21,32,6,21
2011,https://www.atptour.com//en/scores/2011/451/QS026/match-stats?isLive=False,c445,z344,Frantisek Cermak,Mubarak Zaid,5,0,74,20,27,19,20,5,7,0,0,53,26,49,7,26,10,23
2011,https://www.atptour.com//en/scores/2011/451/QS017/match-stats?isLive=False,d893,c813,Marko Djokovic,Ti Chen,2,2,58,39,67,27,39,15,28,0,2,78,45,58,25,45,5,13
2011,https://www.atptour.com//en/scores/2011/451/QS022/match-stats?isLive=False,k406,ab46,Christopher Kas,Abdulrahman Al Harib,2,1,55,17,31,16,17,10,14,0,6,53,24,45,10,24,4,21
2011,https://www.atptour.com//en/scores/2011/451/QS025/match-stats?isLive=False,mf09,la45,Nikola Mektic,Alexander Lobkov,1,0,59,69,116,45,69,28,47,4,1,52,48,92,33,48,19,44
2011,https://www.atptour.com//en/scores/2011/451/QS018/match-stats?isLive=False,mg08,so59,Yannick Mertens,Filippo Sassi,5,1,63,19,30,18,19,6,11,0,2,66,23,35,7,23,2,12
2011,https://www.atptour.com//en/scores/2011/451/QS021/match-stats?isLive=False,s944,lc41,Simon Stadler,Ramy Labna,2,2,71,20,28,19,20,5,8,0,4,52,16,31,5,16,2,15
2011,https://www.atptour.com//en/scores/2011/451/QS030/match-stats?isLive=False,z134,pa46,Igor Zelenay,Filip Polasek,13,8,63,50,80,42,50,18,30,10,5,63,62,99,39,62,21,37
2011,https://www.atptour.com//en/scores/2011/891/MS001/match-stats?isLive=False,w367,m680,Stan Wawrinka,Xavier Malisse,5,0,60,54,90,40,54,22,36,1,2,53,44,83,32,44,21,39
2011,https://www.atptour.com//en/scores/2011/891/MS002/match-stats?isLive=False,w367,ba47,Stan Wawrinka,Tomas Berdych,7,1,66,33,50,22,33,12,17,4,2,67,34,51,22,34,7,17
2011,https://www.atptour.com//en/scores/2011/891/MS003/match-stats?isLive=False,m680,t742,Xavier Malisse,Janko Tipsarevic,8,0,67,42,63,36,42,11,21,11,1,64,49,77,39,49,9,28
2011,https://www.atptour.com//en/scores/2011/891/MS004/match-stats?isLive=False,ba47,k834,Tomas Berdych,Blaz Kavcic,3,1,69,41,59,28,41,6,18,2,9,61,34,56,22,34,5,22
2011,https://www.atptour.com//en/scores/2011/891/MS005/match-stats?isLive=False,w367,h756,Stan Wawrinka,Robin Haase,7,1,68,56,82,40,56,14,26,4,2,62,59,95,38,59,18,36
2011,https://www.atptour.com//en/scores/2011/891/MS007/match-stats?isLive=False,t742,n552,Janko Tipsarevic,Kei Nishikori,5,0,71,45,63,29,45,15,18,1,1,66,45,68,26,45,14,23
2011,https://www.atptour.com//en/scores/2011/891/MS006/match-stats?isLive=False,m680,p436,Xavier Malisse,Bjorn Phau,5,0,62,33,53,25,33,12,20,0,4,64,32,50,17,32,4,18
2011,https://www.atptour.com//en/scores/2011/891/MS008/match-stats?isLive=False,ba47,d646,Tomas Berdych,Ivan Dodig,1,1,63,31,49,23,31,11,18,6,4,53,30,57,17,30,12,27
2011,https://www.atptour.com//en/scores/2011/891/MS010/match-stats?isLive=False,w367,gb88,Stan Wawrinka,David Goffin,7,2,58,50,86,35,50,21,36,5,3,70,64,91,41,64,15,27
2011,https://www.atptour.com//en/scores/2011/891/MS013/match-stats?isLive=False,p436,g628,Bjorn Phau,Richard Gasquet,4,3,61,63,104,41,63,19,41,8,6,64,71,111,51,71,15,40
2011,https://www.atptour.com//en/scores/2011/891/MS014/match-stats?isLive=False,t742,k596,Janko Tipsarevic,Alexander Kudryavtsev,7,0,55,31,56,27,31,19,25,5,0,64,47,73,33,47,11,26
2011,https://www.atptour.com//en/scores/2011/891/MS012/match-stats?isLive=False,m680,r612,Xavier Malisse,Stephane Robert,3,1,60,26,43,24,26,10,17,0,3,56,25,45,18,25,6,20
2011,https://www.atptour.com//en/scores/2011/891/MS011/match-stats?isLive=False,h756,se73,Robin Haase,Yuichi Sugita,10,2,62,56,91,38,56,20,35,2,2,57,47,82,35,47,14,35
2011,https://www.atptour.com//en/scores/2011/891/MS009/match-stats?isLive=False,k834,k448,Blaz Kavcic,Robert Kendrick,4,2,72,31,43,27,31,6,12,4,1,52,23,44,12,23,10,21
2011,https://www.atptour.com//en/scores/2011/891/MS015/match-stats?isLive=False,n552,f444,Kei Nishikori,Alejandro Falla,4,5,65,53,82,34,53,17,29,1,5,68,68,100,38,68,14,32
2011,https://www.atptour.com//en/scores/2011/891/MS016/match-stats?isLive=False,ba47,g717,Tomas Berdych,Fred Gil,4,1,69,22,32,20,22,8,10,0,1,76,25,33,10,25,0,8
2011,https://www.atptour.com//en/scores/2011/891/MS031/match-stats?isLive=False,n552,c977,Kei Nishikori,Marin Cilic,1,2,62,66,106,51,66,22,40,5,4,53,49,92,37,49,23,43
2011,https://www.atptour.com//en/scores/2011/891/MS020/match-stats?isLive=False,w367,b757,Stan Wawrinka,Rohan Bopanna,8,5,63,35,56,28,35,13,21,7,3,53,32,60,24,32,13,28
2011,https://www.atptour.com//en/scores/2011/891/MS027/match-stats?isLive=False,g628,r613,Richard Gasquet,Edouard Roger-Vasselin,1,0,70,33,47,27,33,7,14,3,3,59,34,58,19,34,10,24
2011,https://www.atptour.com//en/scores/2011/891/MS019/match-stats?isLive=False,k834,ca12,Blaz Kavcic,Jeremy Chardy,1,0,76,34,45,20,34,9,11,3,2,57,30,53,14,30,9,23
2011,https://www.atptour.com//en/scores/2011/891/MS028/match-stats?isLive=False,t742,se66,Janko Tipsarevic,Eduardo Schwank,9,2,55,29,53,27,29,14,24,0,2,63,34,54,23,34,11,20
